q,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
0.0950169,-0.824432,-1.77118,513.886,1148.31,1183.86,1196.54,1194.07,1150.39,1196.39,1147.93,1210.09,1160.72,1157.11,1192.82,1190.73,1148.87,1188.72,1161.26,1181.57,1158.47,1165.68,1141.68,1157.08,1184.13,1185.24,1174.06,1187.4,1131.48,1150.25,1167.86,1136.73,1137.08,1149.08,1152.39,1120.09,1133.03,1159.32,1132.74,1140.63,1140.43,1142.92,1124.9,1130.95,1129.86,1172.06,1106.68,1125.58,1087.37,1137.26,1119.78,1099.2,1112.12,1116.81,1127.37,1100.14,1111.35,1110.42,1097,1092.06,1089.03,1092.53,1086.88,1073.38,1090.78,1105.9,1074.34,1061.78,1059.24,1096.57,1105.43,1078.2,1076.48,1072.95,1054.34,1056.06,1090.28,1062.13,1036.06,1079.57,1042.77,1061.12,1034.6,1058.44,1036.49,1059.99,1038.12,1042.13,1055.75,1048.74,1043.49,1069.23,1058.62,1045.31,1048.38,1028.99,1021.73,1043.2,1047.73,1041.46,1070.03,1038.28,1001.89,1025.77,1013.93,1014.83,1031.71,1031.88,1019.81,1027.78,1013.58,1002.7,1034.19,1003.28,1026.81,986.558,987.168,1021.26,1005.68,1016.69,1028.8,1006.76,997.582,1017.1,997.529,1005.88,966.934,999.179,992.3,979.323,998.119,978.432,995.619,991.906,984.255,978.879,1000.71,986.595,987.685,992.258,979.733,982.539,959.505,984.566,971.995,995.75,964.79,979.266,990.073,979.555,973.572,959.806,973.129,974.844,935.042,954.674,976.331,954.156,953.576,927.103,969.189,960.31,946.201,938.637,951.597,936.588,922.667,956.485,956.225,926.711,937.367,958.247,926.548
0.0953921,-4.1611,1.52951,508.791,1110.3,1182.76,1137.64,1179.94,1162.95,1159.74,1165.96,1162.24,1166.91,1188.02,1164.33,1169.8,1179.8,1139.14,1161.99,1191.7,1149.36,1139.92,1142.23,1175.57,1167.27,1179.15,1152.37,1153.69,1140.3,1167.18,1137.12,1128.7,1138.09,1112.02,1167.29,1119.05,1139.66,1123.87,1141.87,1121.99,1117.97,1133.51,1130.88,1104.06,1079.75,1121.68,1101.88,1086.83,1082.24,1104.52,1113.11,1094.06,1080.7,1098.43,1119.18,1057.47,1112.02,1106.87,1075.28,1082.1,1086.53,1062.48,1023.35,1059.49,1087.51,1063.31,1058.92,1067.21,1063.1,1106.4,1087.51,1056.38,1078.03,1063.08,1059.92,1048.06,1034.62,1051.17,1057.27,1022.02,1045.51,1072.8,1013.74,1042.93,1028.01,1038.37,1030.42,1037.68,1046.5,1047.75,1016.4,1045.09,1008.9,1007.35,1018.9,1046.53,1015.7,1021.44,1030.39,1062.49,1025.03,1033.05,1033.07,1020.22,1040.68,1020.19,1025.56,1039.78,998.79,992.014,994.46,1026.78,998.684,1006.91,1018.63,1008.11,997.807,993.531,1006.82,994.418,1012.5,1001.65,971.469,1000.46,971.911,978.146,1010.09,976.898,995.91,992.128,984.895,967.653,986.303,976.915,982.236,952.727,992.137,993.16,988.013,963.715,989.263,999.902,954.971,958.653,943.576,957.393,958.862,943.972,953.768,963.686,956.419,939.506,971.246,948.277,951.204,948.069,964.495,949.302,949.487,923.766,925,938.013,929.304,972.768,960.309,923.288,938.013,941.632,919.697,927.264,957.105,918.916,925.842
0.0957672,0.102936,6.04089,502.31,1139.37,1157.58,1143.23,1179.24,1169.87,1136.51,1139.27,1196.8,1163.8,1175.89,1125.98,1188.13,1148.42,1130.02,1139.81,1135.66,1145.23,1160.07,1131.84,1159.25,1177.58,1146.12,1147.1,1168.32,1129.48,1098.11,1139.27,1117.39,1124.98,1138.87,1123.51,1137.01,1109.7,1110.76,1131.5,1144.06,1115.15,1118.75,1118.62,1091.95,1094.88,1115.53,1087.64,1111.9,1090.26,1106.62,1101.84,1081.92,1068.7,1089.17,1091.8,1101.04,1084.08,1078.68,1074.64,1095.5,1095.35,1063.16,1085.32,1056.67,1055.07,1071.89,1053.79,1054.15,1080.1,1071.32,1077.91,1051.28,1067.45,1072.63,1038.3,1058.34,1068.15,1049.7,1048.65,1038.14,1059.39,1042.37,1046.85,1055.94,1025.71,1034.14,1015.77,1045.22,1035.83,1039.68,1016.73,1044.73,1035.73,1013.16,981.754,1032.31,1033.83,995.77,1035.44,1035.42,1039,1021.93,995.608,1028.68,1038.1,993.783,1008.96,1021.46,987.433,1003.68,1003.18,1020.04,1015.57,1011.36,988.697,981.216,977.661,995.195,1011.08,998.241,975.234,993.807,985.955,969.339,948.346,997.412,990.279,1005.9,997.366,969.733,964.443,976.58,953.678,989.928,963.659,968.981,984.576,989.265,979.089,951.679,983.882,967.204,934.106,925.989,960.475,961.472,934.414,942.663,962.034,994.263,947.547,965.83,961.288,941.828,928.672,963.281,949.367,935.118,926.512,922.958,900.601,919.802,927.692,933.007,949.551,930.2,925.961,934.941,914.025,916.725,922.498,943.165,902.475
0.0961424,-8.17856,-11.7672,481.372,1109.71,1133.3,1138.65,1146.24,1135.89,1116.7,1160.25,1157.5,1147.49,1159.53,1135.11,1132.61,1155.1,1119.31,1153.27,1156.54,1152.84,1156.24,1112.21,1122.05,1124.74,1123.35,1088.22,1142.14,1093.15,1084.38,1151.94,1121.63,1106.71,1135.53,1132.8,1125.51,1117.51,1114.7,1120.76,1124.09,1117.87,1093.76,1101,1087.45,1109.45,1099.61,1082.99,1090.37,1094.69,1067.86,1121.37,1076.97,1091.92,1059.39,1064.84,1058.38,1089.3,1088.06,1071.85,1064.7,1075.4,1080.23,1071.88,1048.38,1082.21,1083.29,1046.89,1051.24,1054.55,1049.02,1037.52,1049.15,1065.6,1030.48,1040.03,1046.49,1059.81,1030.32,1024.43,1033.1,1041.37,1047.04,1034.39,1028.96,1001.92,1051.32,1024.6,1003.7,1015.55,998.614,1023.75,1027.09,1000.31,1010.93,976.649,1025.9,1014.43,1029.48,999.813,1038.09,1010.36,989.731,1004.47,1005.47,1014.25,1012.51,1023.03,989.578,1006.82,1008.69,1012.35,1005.01,991.601,987.087,1010.35,971.172,988.277,996.686,990.694,981.69,965.818,992.988,961.178,979.182,972.136,989.964,976.234,971.018,954.853,1001.62,954.889,948.95,961.987,973.834,983.232,971.576,976.356,955.814,931.486,960.781,981.382,971.826,931.067,923.727,966.638,953.767,968.553,961.187,950.796,956.569,931.558,978.598,959.898,926.432,936.567,924.518,961.065,919.164,906.082,935.457,918.406,940.768,928.198,931.196,935.53,945.468,900.482,910.485,925.021,888.929,895.936,942.726,914.475
0.0965176,5.32547,7.02246,484.342,1109.18,1136.66,1140.02,1158.51,1156.85,1136.1,1161.18,1113.88,1142.04,1113.37,1118.53,1159.04,1125.77,1108.24,1136.64,1140.78,1120.35,1141.4,1134.81,1144.08,1139.49,1122.29,1103.81,1159.44,1109.83,1124.95,1090.43,1117.23,1093.5,1118.79,1115.95,1120.31,1088.78,1102.92,1099.46,1098.81,1119.05,1116.11,1079.48,1072.33,1082.21,1097.28,1127.41,1106.22,1061.37,1084.82,1075.22,1076.28,1060.32,1084.51,1094.68,1078.56,1095.17,1075.22,1064.84,1041.32,1075.06,1051.35,1067.6,1040.54,1069.89,1063.49,1062.61,1041.4,1051.2,1034.63,1009.86,1040.69,1052.55,1008.68,1045.53,1019.66,1032.64,1023.76,1004.37,1022.24,1026.01,1013.46,1031.3,1044.24,1024.11,1018.6,1018.24,1027.56,1034.27,1015.39,1004.77,1011.73,988.152,980.689,1013.83,1010.7,1026.99,1005.1,978.382,999.282,994.436,1008.22,1000.31,1010.62,985.637,990.469,1007.27,1007.46,981.329,1020.31,977.537,1005.29,970.859,986.206,1007.21,968.786,973.818,1000.72,982.291,970.049,979.167,969.183,988.34,963.151,989.145,982.796,988.072,965.435,968.452,953.948,977.034,929.904,957.099,950.079,968.678,946.518,938.358,981.298,943.091,941.15,944.445,941.226,917.712,908.018,957.909,952.795,943.38,926.459,923.677,966.621,904.049,925.587,952.471,905.204,897.276,936.889,912.862,916.127,912.345,929.651,926.221,927.304,926.908,909.92,944.848,908.377,913.47,919.142,903.972,910.286,902.142,896.362,936.335
0.0968927,10.2763,18.4644,500.268,1090.69,1140.42,1118.59,1141.63,1134.46,1129.49,1162.54,1121.26,1131.02,1131.31,1133.98,1175.81,1139.15,1119.88,1152.3,1124.85,1137.52,1120.49,1120.3,1113.14,1120.53,1140.22,1129.45,1110.78,1107.6,1095.18,1129.47,1107.85,1090.33,1099.79,1080.87,1101.78,1115.67,1102.67,1096.45,1076.14,1098.93,1083,1090.47,1066.09,1065.48,1072.19,1086.36,1095.87,1063.2,1072.48,1052.17,1067.91,1048.14,1071.87,1076.15,1060.31,1065.62,1066.23,1052.91,1056.51,1064.68,1053.01,1045.94,1040.96,1048.53,1061.8,1047.7,1056.31,1055.29,1032.31,1032.51,1055.28,1035.31,1043.89,1046.57,1011.21,1043.59,1007.84,1030.73,1018.68,1045.63,1011.4,990.787,997.922,1011.27,1014.86,1036.28,1007.76,1025.99,1009.07,1015.83,1028.54,998.725,1006.79,974.809,996.154,1027.24,992.5,993.485,1005.75,979.832,995.602,991.699,981.554,976.367,985.033,980.546,985.822,970.063,988.573,988.992,976.52,984.452,970.065,983.813,961.632,966.966,975.452,983.7,969.607,950.083,940.21,964.052,1002.65,966.412,959.039,968.47,946.382,960.549,983.841,925.54,933.678,958.319,947.003,957.549,924.441,965.701,942.155,954.807,940.21,936.946,971.913,942.453,937.859,933.651,928.54,912.64,932.671,939.474,939.866,936.731,910.297,925.128,930.625,922.645,931.656,919.499,944.679,906.182,911.657,901.459,899.556,934.489,911.07,896.727,911.813,880.222,912.527,905.876,910.83,889.729,904.2,915.005
0.0972679,1.21939,-1.3685,490.246,1088.74,1142.13,1121.59,1131.74,1140.15,1118.02,1122.65,1127.03,1148.36,1138.81,1099.03,1119.6,1151.84,1147.12,1129.23,1129.56,1126.25,1116.34,1130.7,1146.6,1156.38,1103.95,1096.36,1120.77,1075.55,1087.06,1093.98,1105.85,1116.57,1095.98,1065.3,1090.87,1097.95,1099.7,1087.14,1090.53,1076.03,1064.7,1055.24,1068.15,1078.65,1059.9,1069.96,1071.66,1039.78,1062.76,1054.19,1065.61,1045.2,1056.59,1072.65,1054.34,1081.55,1075.98,1028.59,1028.85,1060.51,1051.05,1037.35,1022.38,1048.32,1033.89,1023.46,1029.38,1034.1,1056.15,1015.55,1036.18,1031.07,1046.65,1012.43,1024.75,1032.35,1011.83,1013.96,1018.14,1032.69,997.466,998.216,1009.92,1006.92,1019.55,991.827,1006.7,1014.24,1002.67,1007.24,1008.34,999.571,1002.82,991.677,982.28,980.85,976.886,994.795,970.985,1002.6,967.902,982.381,999.621,975.117,959.611,990.445,973.02,970.118,982.01,973.421,999.018,972.862,939.138,952.104,965.551,928.256,966.999,979.007,965.005,974.736,1006.53,963.527,942.26,929.35,964.95,946.594,975.767,951.697,951.817,957.763,940.744,938.245,958.565,957.484,924.507,959.38,958.815,954.459,936.333,928.46,948.022,934.302,919.737,957.979,906.648,927.408,929.514,926.281,929.507,903.312,909.402,922.088,923.894,917.963,921.46,892.795,934.851,914.808,896.618,914.837,887.695,929.638,924.158,917.727,884.918,898.045,918.82,886.272,912.019,891.971,886.872,921.216
0.0976431,1.90576,4.1958,470.108,1081.58,1099.22,1129.5,1101.54,1122.53,1119.89,1133.72,1106.03,1119.74,1099.21,1118.29,1112.73,1114.8,1100.45,1107.9,1128.29,1111.69,1110.08,1110.64,1100.71,1124.9,1123.71,1101.48,1106.07,1084.84,1079.51,1090.81,1092.48,1103.81,1080.3,1082.81,1061.32,1064.92,1076.21,1083.18,1070.49,1081.1,1074.84,1070.03,1045.2,1110.51,1085.39,1086.59,1051.78,1058.14,1061.3,1042.44,1054.07,1038.89,1064.01,1051.07,1031.36,1067.18,1032.96,1044.39,1023.7,1023.25,1034.98,1021.35,1036.92,1020.45,1025.27,1023.57,1000.55,1025.2,1036.94,1015.93,1007.28,1052.72,1027.03,1028.01,1009.34,990.029,1014,1008.27,1024.7,1009.9,998.69,991.447,997.753,1004.27,995.315,1014.85,1028.05,1012.35,999.548,992.355,1011.26,977.869,970.48,972.297,990.997,983.235,973.981,1003.84,988.279,984.388,997.73,954.555,967.087,965.127,983.62,973.609,980.364,969.759,944.825,957.274,982.311,948.395,976.998,959.232,953.279,953.127,945.229,955.207,956.338,966.263,967.841,962.113,968.348,929.023,967.896,951.145,944.389,936.85,933.473,951.2,945.281,938.561,936.423,933.866,933.055,925.733,954.664,912.494,930.606,939.598,921.925,922.437,914.563,939.954,934.444,917.327,935.978,937.4,911.616,943.424,924.843,924.762,919.482,883.877,916.274,896.293,895.015,875.292,928.995,905.131,928.332,904.609,903.774,905.148,915.18,888.772,886.226,887.943,896.752,894.414,890.504,898.914
0.0980182,-4.92123,-3.54462,472.065,1065.71,1119.38,1098.06,1092.78,1104.44,1093.02,1102.06,1105.84,1077.77,1094,1113.62,1083.84,1086.61,1081.69,1109.22,1094.88,1105.01,1059.51,1087.71,1096.45,1128.38,1090.33,1101.59,1084.14,1052.85,1074.89,1097.38,1075.66,1062.68,1080.51,1077.15,1063.45,1065.25,1075.66,1066.45,1091.05,1049.35,1071.58,1079.73,1084.85,1025.13,1053.78,1064.49,1048.59,1004.9,1040.91,1052.4,1038.51,1030.73,1055.73,1040.51,1033.12,1060.11,1043.5,1044.07,1036.61,1019.55,1008.27,1014.79,1021.51,1005.58,1017.81,1022.01,1011.62,1027.56,1016.41,1022.04,1014.57,1028.13,1004.72,1019.51,1024.64,1007.75,998.219,1009.24,997.024,1009.96,981.338,998.876,1004.89,1002.06,976.124,974.091,992.1,995.363,997.324,1015.21,997.321,986.63,962.157,972.133,957.074,989.896,961.274,967.869,966.522,967.77,986.716,944.709,978.539,977.631,965.373,959.729,961.597,947.671,963.3,985.89,961.77,980.804,960.213,974.726,961.677,966.522,936.997,949.125,942.834,954.612,975.818,950.031,953.523,935.571,957.903,938.116,932.232,926.353,929.594,939.97,912.85,897.323,927.7,922.734,920.001,925.915,952.952,930.01,913.277,921.676,921.951,911.173,924.094,893.038,920.453,884.967,924.398,918,927.59,903.215,912.651,934.771,911.638,900.274,905.081,897.323,876.606,891.976,901.016,910.559,888.43,886.328,891.98,890.322,884.129,879.838,881.043,898.766,879.076,858.944,894.691,892.517
0.0983934,-0.409851,5.31863,485.521,1058.76,1097.31,1094.62,1090.96,1106.8,1077.43,1120.68,1102.56,1077.72,1106.6,1068.47,1098.32,1080.98,1085.15,1095.64,1120.25,1077.79,1065.67,1062.98,1083.03,1107.37,1079.69,1059.72,1061.09,1033.39,1042.77,1067.6,1087.84,1074.18,1099.94,1065.94,1054.69,1068.98,1053.03,1059.01,1074.6,1054.11,1067.73,1042.03,1037.72,1016.47,1056.9,1038.91,1044.11,1009.77,1038.01,1064.82,1050.96,1023.47,1022.22,1021.82,997.892,1025.65,1018.06,1016.98,1028.66,1026.67,1030.89,1003.03,997.744,1015.83,1017.17,1015.01,1027.29,995.242,1001.48,1002.73,961.93,1016.46,991.177,998.448,1015.4,1003.55,1003.36,987.125,993.688,1005.11,982.43,980.048,1006.4,976.196,1006.69,961.71,961.279,959.479,977.475,973.044,987.866,993.159,971.674,948.347,961.747,974.623,948.498,974.297,942.5,965.03,949.869,942.853,960.896,975.486,971.412,956.62,974.178,950.285,929.978,938.11,945.862,941.246,970.242,944.502,949.638,954.569,970.276,949.446,943.138,952.489,957.92,934.434,931.037,941.074,931.336,943.799,920.77,897.432,918.024,938.21,936.393,913.69,946.291,943.286,941.071,965.31,893.291,902.364,880.51,929.883,914.232,899.408,892.502,902.542,897.706,874.325,897.565,899.306,922.561,876.708,901.919,904.656,898.847,913.222,893.433,893.488,916.571,891.804,899.794,902.542,897.053,889.968,883.041,904.359,907.24,896.162,891.903,868.453,876.56,871.425,874.848,896.454
0.0987686,-6.73434,-5.8353,463.515,1060.76,1104.03,1099.77,1083.53,1100.9,1065.36,1080.12,1063.29,1071.12,1067.22,1077.71,1105.21,1090.24,1060.18,1088.49,1097.4,1063.64,1069.93,1039.04,1076.98,1084.02,1080.33,1066.22,1096.59,1072.52,1054.11,1049.83,1044.22,1043.49,1048.67,1038.6,1026.05,1055.48,1030.92,1048.09,1055.9,1039.66,1044.95,1034.02,1009.36,1002.71,1047.32,1043.92,1046.93,1012.3,1052.24,1035.8,1011.54,1017.34,1017.74,1023.09,1014.97,1026.33,1017.6,1005.27,996.38,1014.91,1002.28,1023.96,987.794,1019.82,991.712,1024.58,1002.21,1005.24,998.889,995.114,983.216,992.358,1015.94,968.538,994.553,970.744,988.639,971.75,990.119,975.584,966.059,958.508,994.466,987.202,971.04,971.906,975.284,981.841,970.015,979.978,944.495,985.012,962.33,938.26,951.134,960.221,948.177,952.24,974.203,954.838,946.439,942.393,957.832,944.812,939.758,948.992,960.369,959.277,919.562,925.869,964.342,932.534,938.111,939.462,914.994,948.439,957.388,928.571,932.193,941.342,948.216,936.824,942.204,906.722,954.922,918.823,879.798,890.615,927.355,928.629,903.276,914.152,929.841,905.848,904.32,911.06,920.794,882.804,915.963,924.941,911.613,905.554,881.426,914.78,872.256,893.902,887.495,901.489,897.296,909.911,875.858,897.206,893.208,889.161,873.898,862.926,881.155,891.526,879.383,891.701,874.441,880.981,880.161,869.813,884.264,895.994,879.798,847.92,884.055,871.712,838.906,875.691
0.0991437,-6.84848,9.2645,459.68,1006.09,1104.77,1100.69,1102.24,1080.48,1078.78,1081.85,1069.06,1072.01,1064.74,1061.8,1070.29,1067.58,1040.65,1080.76,1074,1057.04,1058.89,1068.72,1064.31,1069.39,1042.58,1064.17,1057.31,1075.03,1033.73,1074.2,1042.71,1036.83,1040.07,1058.71,1047.01,1042.58,1030.93,1046.28,1063.03,1018.24,1037.85,1049.78,1036.23,994.752,1023.29,1010.78,1037.59,1000.63,1033.6,1032.86,984.973,1007.56,1015.02,1009.31,1017.7,1021.36,1025.49,1016.92,1002.71,988.144,1027.41,1008.84,991.81,980.551,1010.76,976.859,979.225,980.067,1012.12,988.212,984.898,991.649,990.212,1008.71,974.702,980.323,979.703,969.371,973.966,975.394,975.644,981.69,972.518,960.482,976.781,950.408,989.732,980.001,952.619,965.174,967.331,964.142,936.133,930.862,918.811,973.239,963.284,943.46,955.738,929.236,945.934,962.75,931.488,963.756,937.94,951.84,947.409,938.52,916.798,938.088,937.971,926.921,932.918,902.038,937.435,914.301,958.303,920.033,936.899,927.449,913.513,903.138,930.513,928.224,954.077,915.033,911.073,945.626,921.323,898.007,923.886,902.442,931.176,894.449,893.684,887.956,901.54,880.931,874.471,938.373,887.341,894.912,869.686,897.012,891.633,874.495,890.763,894.975,893.15,860.249,871.951,899.259,892.624,866.945,874.727,893.179,868.995,871.068,888.98,891.855,854.808,867.039,875.058,879.942,859.583,852.896,883.827,856.936,862.898,882.969,862.972,829.785
0.0995189,-6.81906,0.912781,446.264,1037.16,1035.91,1067.98,1079.46,1066.68,1052.65,1075.37,1053.97,1073.48,1058.02,1045.72,1049.31,1048.03,1063.63,1048.42,1088.85,1072.98,1060.99,1068.58,1062.87,1076.3,1061.63,1058.19,1040.93,1016.99,1027.85,1016.71,1030.93,1004.8,1061.92,1039.86,1007.32,1030.65,1008.78,1034.18,1033.13,1029.48,1025.21,1054.84,1003.81,1013.63,1008.64,1027.27,1017.56,976.822,1007.88,1023.45,982.046,1017.6,1032.26,1028,992.818,1010.38,1005.69,975.503,950.784,986.975,990.05,989.682,996.19,991.15,980.431,979.819,970.593,989.611,1001.63,978.815,968.925,983.86,979.621,970.929,986.922,963.295,960.211,942.37,977.385,980.873,951.002,952.324,969.785,950.307,938.731,956.679,950.727,947.311,938.656,948.504,946.75,963.054,938.949,921.675,963.919,973.444,940.895,934.814,982.158,950.296,931.378,961.658,957.819,948.126,938.255,922.653,946.675,924.298,952.948,920.659,883.962,920.522,941.631,928.869,938.488,911.324,955.176,923.485,934.285,902.274,937.85,902.978,930.27,890.634,916.179,924.511,892.55,904.723,907.748,906.968,896.775,887.782,902.109,902.703,896.046,899.645,897.578,903.74,911.714,906.229,870.337,878.092,870.385,891.452,889.467,895.661,851.438,875.933,886.584,864.495,890.538,886.194,871.939,867.21,880.715,860.676,859.58,860.756,856.357,879.264,860.237,872.882,871.041,850.631,868.078,853.79,862.315,846.525,869.774,854.886,863.982,857.022
0.0998941,5.10464,0.680359,441.665,1022.77,1048.74,1054.66,1060.4,1060.06,1072.34,1050.36,1064.77,1044.7,1052.22,1039.42,1055.23,1057.95,1058.36,1066.74,1054.37,1045.63,1032.32,1049.6,1048.58,1048.95,1065.11,1045.1,1011.97,1032.36,1066.18,1049.34,1055.32,1015.16,1023.32,1028.67,1019.98,1064.84,1018.94,1036.59,999.003,1009.03,991.759,995.367,1007.3,1001.63,995.232,1015.45,1024.65,984.03,972.308,1007.44,1001.76,984.057,999.568,995.236,993.782,996.227,1002.05,1006.56,982.458,984.676,1013.12,962.149,965.432,982.537,965.935,980.441,954.283,957.317,985.801,963.312,949.292,972.395,967.022,968.738,943.562,956.956,945.589,974.15,946.182,936.369,948.549,930.912,959.598,952.784,953.163,949.791,957.781,963.208,948.656,959.19,941.684,940.969,923.774,937.735,948.542,937.261,945.077,965.6,949.569,913.316,926.464,946.305,947.438,932,919.741,919.096,938.429,924.243,907.277,928.178,900.835,891.222,929.342,909.706,893.471,939.95,896.029,911.346,883.154,902.82,908.844,893.769,873.383,900.789,886.339,890.848,910.213,874.855,898.504,903.113,874.211,880.73,878.321,888.254,895.173,910.18,892.925,868.479,858.453,889.129,896.412,882.298,870.916,869.522,899.44,848.321,881.989,867.671,884.041,865.053,880.847,893.014,860.071,850.144,854.178,842.51,869.605,841.123,854.209,884.523,863.582,836.552,845.637,865.609,858.135,856.606,875.566,838.65,852.398,848.248,819.88,855.357
0.100269,8.86282,14.6343,431.281,1009.44,1041.74,1041.8,1047.37,1052.53,1048.48,1038.1,1028.47,1045.12,1045.48,1020.16,1050.56,1044.47,1060.73,1062.26,1045.31,1035.37,1038.25,1052.67,1053.55,1044.42,1051.57,1004.83,1057.71,1024.98,1032.7,1041.46,1039.86,1030.53,1048.36,1029.78,999.718,1007.29,1025.26,1013.56,1014.6,1017.08,1023.65,1026.72,968.51,1000.31,987.171,1032.12,989.241,994.177,992.658,1024.84,972.807,972.034,984.335,965.008,985.869,971.347,978.944,988.978,946.37,979.169,966.784,976.898,951.441,982.014,973.39,958.503,948.109,973.929,980.491,983.182,978.428,958.274,953.553,968.611,961.456,939.06,958.527,922.766,942.184,959.946,917.628,939.713,955.623,945.314,941.256,908.071,968.289,916.778,950.067,949.365,958.817,930.06,919.99,918.858,953.749,949.453,943.546,949.432,938.69,956.264,905.83,921.772,916.839,935.543,898.727,914.581,909.93,908.167,906.8,932.441,905.293,918.007,905.243,897.56,894.548,899.932,923.705,912.781,911.822,898.82,918.445,907.534,907.401,912.125,902.289,898.922,893.817,896.88,879.281,867.282,862.196,881.334,862.061,854.367,899.763,882.727,868.888,837.789,847.278,880.828,891.483,868.778,856.998,842.016,869.716,860.329,875.858,864.286,874.607,847.502,867.721,884.135,874.189,838.665,858.475,859.607,826.156,828.737,854.724,849.908,846.484,835.388,863.352,852.982,846.842,841.526,843.86,851.514,837.141,831.819,833.117,863.763
0.100644,2.17078,-0.0296936,436.097,990.66,1041.23,1037.12,1019.66,1064.63,1025.34,1043.27,1017.81,1028.96,1050.64,1015.78,1025.22,1041.81,1018.82,1001.89,1028.42,1059.01,1044.86,1042.23,1015.78,1028.69,1010,998.716,1031.88,965.351,1006.96,1038.06,1024.33,1011.6,1014.2,1017.08,1018.56,990.582,993.208,1019.14,1015.93,1006.23,996.844,1006.67,991.197,965.024,976.725,991.192,975.88,977.304,997.974,975.646,958.434,996.411,977.539,971.819,969.072,982.045,983.349,985.631,954.494,951.532,978.198,970.892,949.696,955.102,966.691,937.038,969.444,964.467,972.272,962.926,953.022,939.544,970.396,936.475,951.382,970.976,963.973,940.472,952.831,946.702,930.703,909.973,946.764,960.54,910.614,940.362,949.011,930.541,928.371,914.176,951.797,927.804,909.846,935.594,933.904,927.301,923.488,902.458,924.468,914.647,913.225,900.63,892.237,919.034,873.145,903.037,886.091,892.911,895.614,905.84,935.692,888.325,924.068,891.663,906.2,898.518,904.984,906.459,898.562,900.294,885.717,867.024,872.609,894.797,895.485,877.537,875.07,877.971,856.746,859.045,874.308,874.995,858.086,852.625,860.899,870.589,881.625,865.849,878.91,870.448,845.753,853.881,860.594,850.085,865.948,871.644,857.116,840.306,842.038,860.413,862.375,834.728,845.746,852.968,845.535,857.651,852.375,831.548,845.005,861.381,830.91,845.098,865.005,826.754,836.036,822.671,839.161,832.995,819.185,813.623,825.181,836.667
0.10102,3.29892,5.93948,462.057,960.498,1027.15,1042.29,1001.73,1048.83,1031.51,999.098,1025.72,1031.08,1049.86,1008.94,1009.66,1057.59,1035.84,1022.12,1039.09,1042.43,1022.1,1020.06,1001.13,1048.33,1027.48,1016.16,1020.83,981.685,993.315,1005.32,971.594,1020.82,1019.22,1002.58,1026.04,996.04,1008.07,1009.52,987.513,988.176,999.684,987.224,978.131,964.395,970.31,986.367,983.819,951.647,1005.46,981.541,972.724,977.858,992.852,974.228,964.105,976.924,979.241,955.692,960.224,955.982,952.708,947.374,937.643,950.416,940.567,956.202,934.338,933.484,959.935,950.851,956.151,960.472,973.393,953.502,934.832,962.801,923.38,938.245,933.821,913.625,902.527,913.112,934.096,931.857,935.956,931.641,922.242,908.492,938.017,930.799,921.128,897.019,913.703,879.34,910.562,932.475,914.163,910.068,906.153,905.033,924.058,900.433,905.513,909.713,908.247,884.628,897.215,906.628,898.6,879.17,927.53,876.977,872.572,879.604,914.838,870.488,868.43,885.151,867.934,881.283,887.84,872.171,854.748,868.773,877.77,868.521,898.765,868.232,871.181,876.651,854.105,843.579,870.516,861.703,847.699,841.349,880.705,868.258,856.406,851.56,851.942,857.297,854.748,852.206,849.102,812.669,837.647,849.947,840.399,836.928,843.655,866.573,840.765,831.788,837.357,853.118,838.452,826.577,854.923,858.147,827.968,826.08,840.04,842.217,837.721,844.446,860.395,818.472,796.566,806.197,813.406,814.37
