# Chi2 Rg SupportVolume
6.29557e+03 -1.37667e+02 2.21335e+07
2.58558e+03 -1.27354e+02 2.21335e+07
2.57580e+03 -1.19943e+02 2.21335e+07
2.53380e+03 -1.13345e+02 2.21335e+07
2.50302e+03 -1.07928e+02 2.21335e+07
2.47725e+03 -1.03119e+02 2.21335e+07
2.45185e+03 -9.88962e+01 2.21335e+07
2.42882e+03 -9.48539e+01 2.21335e+07
2.40679e+03 -9.10713e+01 2.21335e+07
2.38598e+03 -8.74359e+01 2.21335e+07
2.36587e+03 -8.43070e+01 2.21335e+07
2.34535e+03 -8.15408e+01 2.21335e+07
2.32478e+03 -7.89776e+01 2.21335e+07
2.30464e+03 -7.67363e+01 2.21335e+07
2.28498e+03 -7.46515e+01 2.21335e+07
2.26614e+03 -7.26431e+01 2.21335e+07
2.24787e+03 -7.06240e+01 2.21335e+07
2.22975e+03 -6.89460e+01 2.21335e+07
2.21204e+03 -6.73573e+01 2.21335e+07
2.19478e+03 -6.58598e+01 2.21335e+07
2.17803e+03 -6.44859e+01 4.41904e+06
2.16134e+03 9.10183e+01 4.41904e+06
7.88789e+03 8.60090e+01 4.41904e+06
8.49458e+03 8.62190e+01 4.41904e+06
8.38119e+03 8.64626e+01 4.41904e+06
8.24445e+03 8.67375e+01 4.41904e+06
8.10034e+03 8.70275e+01 4.41904e+06
7.95372e+03 8.73096e+01 4.41904e+06
7.80938e+03 8.75672e+01 4.41904e+06
7.66591e+03 8.78195e+01 4.41904e+06
7.52575e+03 8.80669e+01 4.41904e+06
7.38836e+03 8.83047e+01 4.41904e+06
7.25453e+03 8.85304e+01 4.41904e+06
7.12573e+03 8.87425e+01 4.41904e+06
7.00056e+03 8.89504e+01 4.41904e+06
6.88021e+03 8.91607e+01 4.41904e+06
6.76455e+03 8.93670e+01 4.41904e+06
6.65215e+03 8.95671e+01 4.41904e+06
6.54397e+03 8.97594e+01 4.41904e+06
6.43999e+03 8.99451e+01 4.41904e+06
6.33957e+03 9.01209e+01 3.53756e+06
6.24194e+03 9.14510e+01 3.53756e+06
5.28960e+03 9.06300e+01 3.53756e+06
5.38473e+03 9.07096e+01 3.53756e+06
5.33988e+03 9.08072e+01 3.53756e+06
5.29468e+03 9.09076e+01 3.53756e+06
5.24879e+03 9.10183e+01 3.53756e+06
5.20324e+03 9.11230e+01 3.53756e+06
5.15856e+03 9.12233e+01 3.53756e+06
5.11472e+03 9.13183e+01 3.53756e+06
5.07187e+03 9.14103e+01 3.53756e+06
5.02944e+03 9.15001e+01 3.53756e+06
4.98732e+03 9.15885e+01 3.53756e+06
4.94581e+03 9.16701e+01 3.53756e+06
4.90483e+03 9.17536e+01 3.53756e+06
4.86466e+03 9.18331e+01 3.53756e+06
4.82550e+03 9.19060e+01 3.53756e+06
4.78733e+03 9.19746e+01 3.53756e+06
4.75007e+03 9.20411e+01 3.53756e+06
4.71384e+03 9.21003e+01 3.53756e+06
4.67843e+03 9.21563e+01 3.14199e+06
4.64378e+03 9.18297e+01 3.14199e+06
4.28498e+03 9.40401e+01 3.14199e+06
4.36703e+03 9.40289e+01 3.14199e+06
4.34468e+03 9.40171e+01 3.14199e+06
4.32308e+03 9.40045e+01 3.14199e+06
4.30203e+03 9.39908e+01 3.14199e+06
4.28110e+03 9.39742e+01 3.14199e+06
4.26024e+03 9.39548e+01 3.14199e+06
4.23926e+03 9.39341e+01 3.14199e+06
4.21857e+03 9.39113e+01 3.14199e+06
4.19800e+03 9.38869e+01 3.14199e+06
4.17752e+03 9.38608e+01 3.14199e+06
4.15723e+03 9.38321e+01 3.14199e+06
4.13709e+03 9.38015e+01 3.14199e+06
4.11688e+03 9.37685e+01 3.14199e+06
4.09691e+03 9.37319e+01 3.14199e+06
4.07699e+03 9.36928e+01 3.14199e+06
4.05717e+03 9.36513e+01 3.14199e+06
4.03754e+03 9.36078e+01 3.14199e+06
4.01807e+03 9.35618e+01 2.82786e+06
3.99852e+03 9.33749e+01 2.82786e+06
3.85400e+03 9.42076e+01 2.82786e+06
3.89550e+03 9.41287e+01 2.82786e+06
3.87818e+03 9.40458e+01 2.82786e+06
3.86174e+03 9.39613e+01 2.82786e+06
3.84566e+03 9.38748e+01 2.82786e+06
3.82976e+03 9.37874e+01 2.82786e+06
3.81384e+03 9.36985e+01 2.82786e+06
3.79786e+03 9.36077e+01 2.82786e+06
3.78181e+03 9.35150e+01 2.82786e+06
3.76572e+03 9.34211e+01 2.82786e+06
3.74971e+03 9.33255e+01 2.82786e+06
3.73378e+03 9.32283e+01 2.82786e+06
3.71772e+03 9.31297e+01 2.82786e+06
3.70152e+03 9.30317e+01 2.82786e+06
3.68519e+03 9.29318e+01 2.82786e+06
3.66889e+03 9.28307e+01 2.82786e+06
3.65245e+03 9.27279e+01 2.82786e+06
3.63581e+03 9.26234e+01 2.82786e+06
3.61898e+03 9.25171e+01 2.53289e+06
3.60198e+03 9.24485e+01 2.53289e+06
3.57180e+03 9.26313e+01 2.53289e+06
3.58128e+03 9.25165e+01 2.53289e+06
3.56508e+03 9.23990e+01 2.53289e+06
3.54859e+03 9.22804e+01 2.53289e+06
3.53203e+03 9.21597e+01 2.53289e+06
3.51533e+03 9.20376e+01 2.53289e+06
3.49844e+03 9.19148e+01 2.53289e+06
3.48135e+03 9.17914e+01 2.53289e+06
3.46424e+03 9.16664e+01 2.53289e+06
3.44699e+03 9.15395e+01 2.53289e+06
3.42954e+03 9.14115e+01 2.53289e+06
3.41193e+03 9.12831e+01 2.53289e+06
3.39421e+03 9.11552e+01 2.53289e+06
3.37641e+03 9.10253e+01 2.53289e+06
3.35856e+03 9.08943e+01 2.53289e+06
3.34054e+03 9.07634e+01 2.53289e+06
3.32237e+03 9.06308e+01 2.53289e+06
3.30401e+03 9.04969e+01 2.53289e+06
3.28552e+03 9.03619e+01 2.23519e+06
3.26691e+03 9.01987e+01 2.23519e+06
3.26966e+03 9.02247e+01 2.23519e+06
3.26523e+03 9.00850e+01 2.23519e+06
3.24690e+03 8.99457e+01 2.23519e+06
3.22833e+03 8.98057e+01 2.23519e+06
3.20965e+03 8.96652e+01 2.23519e+06
3.19082e+03 8.95241e+01 2.23519e+06
3.17188e+03 8.93832e+01 2.23519e+06
3.15280e+03 8.92409e+01 2.23519e+06
3.13370e+03 8.90981e+01 2.23519e+06
3.11458e+03 8.89541e+01 2.23519e+06
3.09546e+03 8.88110e+01 2.23519e+06
3.07636e+03 8.86661e+01 2.23519e+06
3.05720e+03 8.85208e+01 2.23519e+06
3.03793e+03 8.83758e+01 2.23519e+06
3.01860e+03 8.82311e+01 2.23519e+06
2.99918e+03 8.80857e+01 2.23519e+06
2.97966e+03 8.79406e+01 2.23519e+06
2.96003e+03 8.77965e+01 2.23519e+06
2.94029e+03 8.76529e+01 1.95391e+06
2.92044e+03 8.73453e+01 1.95391e+06
2.85438e+03 8.73317e+01 1.95391e+06
2.86694e+03 8.71807e+01 1.95391e+06
2.84902e+03 8.70327e+01 1.95391e+06
2.83080e+03 8.68871e+01 1.95391e+06
2.81234e+03 8.67432e+01 1.95391e+06
2.79379e+03 8.66008e+01 1.95391e+06
2.77509e+03 8.64594e+01 1.95391e+06
2.75628e+03 8.63176e+01 1.95391e+06
2.73744e+03 8.61761e+01 1.95391e+06
2.71849e+03 8.60344e+01 1.95391e+06
2.69952e+03 8.58924e+01 1.95391e+06
2.68047e+03 8.57507e+01 1.95391e+06
2.66144e+03 8.56084e+01 1.95391e+06
2.64237e+03 8.54675e+01 1.95391e+06
2.62327e+03 8.53265e+01 1.95391e+06
2.60417e+03 8.51873e+01 1.95391e+06
2.58509e+03 8.50503e+01 1.95391e+06
2.56602e+03 8.49138e+01 1.95391e+06
2.54688e+03 8.47778e+01 1.70137e+06
2.52766e+03 8.43251e+01 1.70137e+06
2.45294e+03 8.43642e+01 1.70137e+06
2.46509e+03 8.42241e+01 1.70137e+06
2.44731e+03 8.40887e+01 1.70137e+06
2.42942e+03 8.39550e+01 1.70137e+06
2.41156e+03 8.38219e+01 1.70137e+06
2.39383e+03 8.36894e+01 1.70137e+06
2.37620e+03 8.35561e+01 1.70137e+06
2.35860e+03 8.34225e+01 1.70137e+06
2.34097e+03 8.32889e+01 1.70137e+06
2.32330e+03 8.31544e+01 1.70137e+06
2.30569e+03 8.30197e+01 1.70137e+06
2.28813e+03 8.28855e+01 1.70137e+06
2.27063e+03 8.27514e+01 1.70137e+06
2.25311e+03 8.26165e+01 1.70137e+06
2.23559e+03 8.24817e+01 1.70137e+06
2.21807e+03 8.23470e+01 1.70137e+06
2.20055e+03 8.22119e+01 1.70137e+06
2.18303e+03 8.20772e+01 1.70137e+06
2.16546e+03 8.19433e+01 1.47621e+06
2.14793e+03 8.02028e+01 1.47621e+06
1.86523e+03 8.05254e+01 1.47621e+06
1.93901e+03 8.03579e+01 1.47621e+06
1.92985e+03 8.02042e+01 1.47621e+06
1.91827e+03 8.00584e+01 1.47621e+06
1.90543e+03 7.99205e+01 1.47621e+06
1.89195e+03 7.97883e+01 1.47621e+06
1.87806e+03 7.96605e+01 1.47621e+06
1.86392e+03 7.95371e+01 1.47621e+06
1.84985e+03 7.94176e+01 1.47621e+06
1.83574e+03 7.93013e+01 1.47621e+06
1.82164e+03 7.91863e+01 1.47621e+06
1.80758e+03 7.90736e+01 1.47621e+06
1.79351e+03 7.89619e+01 1.47621e+06
1.77940e+03 7.88541e+01 1.47621e+06
1.76535e+03 7.87503e+01 1.47621e+06
1.75143e+03 7.86471e+01 1.47621e+06
1.73760e+03 7.85450e+01 1.47621e+06
1.72384e+03 7.84448e+01 1.47621e+06
1.71012e+03 7.83463e+01 1.25721e+06
1.69654e+03 7.62186e+01 1.25721e+06
1.40220e+03 7.70324e+01 1.25721e+06
1.47212e+03 7.69685e+01 1.25721e+06
1.46897e+03 7.68828e+01 1.25721e+06
1.46037e+03 7.67899e+01 1.25721e+06
