# Chi2 Rg SupportVolume
2.72127e+02 5.37029e+01 9.03382e+05
2.71673e+02 5.38437e+01 9.03382e+05
2.71211e+02 5.39840e+01 9.03382e+05
2.70741e+02 5.41238e+01 9.03382e+05
2.70262e+02 5.42634e+01 9.03382e+05
2.69774e+02 5.44028e+01 9.03382e+05
2.69277e+02 5.45419e+01 9.03382e+05
2.68772e+02 5.46808e+01 9.03382e+05
2.68260e+02 5.48196e+01 9.03382e+05
2.67740e+02 5.49581e+01 9.03382e+05
2.67211e+02 5.50964e+01 9.03382e+05
2.66681e+02 5.52346e+01 9.03382e+05
2.66150e+02 5.53720e+01 9.03382e+05
2.65619e+02 5.55087e+01 9.03382e+05
2.65089e+02 5.56446e+01 8.76007e+05
2.64560e+02 5.57790e+01 8.76007e+05
2.62342e+02 5.60788e+01 8.76007e+05
2.62603e+02 5.62120e+01 8.76007e+05
2.62098e+02 5.63440e+01 8.76007e+05
2.61589e+02 5.64749e+01 8.76007e+05
2.61075e+02 5.66048e+01 8.76007e+05
2.60554e+02 5.67342e+01 8.76007e+05
2.60027e+02 5.68622e+01 8.76007e+05
2.59498e+02 5.69893e+01 8.76007e+05
2.58960e+02 5.71149e+01 8.76007e+05
2.58424e+02 5.72394e+01 8.76007e+05
2.57884e+02 5.73632e+01 8.76007e+05
2.57342e+02 5.74843e+01 8.76007e+05
2.56805e+02 5.76046e+01 8.76007e+05
2.56263e+02 5.77245e+01 8.76007e+05
2.55713e+02 5.78440e+01 8.76007e+05
2.55160e+02 5.79622e+01 8.76007e+05
2.54603e+02 5.80803e+01 8.76007e+05
2.54042e+02 5.81981e+01 8.76007e+05
2.53477e+02 5.83157e+01 8.39734e+05
2.52906e+02 5.84403e+01 8.39734e+05
2.49836e+02 5.89386e+01 8.39734e+05
2.50477e+02 5.90680e+01 8.39734e+05
2.49675e+02 5.91922e+01 8.39734e+05
2.48914e+02 5.93151e+01 8.39734e+05
2.48198e+02 5.94365e+01 8.39734e+05
2.47515e+02 5.95576e+01 8.39734e+05
2.46857e+02 5.96781e+01 8.39734e+05
2.46219e+02 5.97980e+01 8.39734e+05
2.45601e+02 5.99173e+01 8.39734e+05
2.44996e+02 6.00359e+01 8.39734e+05
2.44403e+02 6.01539e+01 8.39734e+05
2.43818e+02 6.02715e+01 8.39734e+05
2.43234e+02 6.03888e+01 8.39734e+05
2.42653e+02 6.05060e+01 8.39734e+05
2.42072e+02 6.06230e+01 8.39734e+05
2.41492e+02 6.07397e+01 8.39734e+05
2.40912e+02 6.08564e+01 8.39734e+05
2.40328e+02 6.09727e+01 8.39734e+05
2.39742e+02 6.10888e+01 8.15781e+05
2.39156e+02 6.11823e+01 8.15781e+05
2.36727e+02 6.15170e+01 8.15781e+05
2.37206e+02 6.16382e+01 8.15781e+05
2.36797e+02 6.17582e+01 8.15781e+05
2.36368e+02 6.18776e+01 8.15781e+05
2.35907e+02 6.19963e+01 8.15781e+05
2.35418e+02 6.21131e+01 8.15781e+05
2.34909e+02 6.22286e+01 8.15781e+05
2.34386e+02 6.23435e+01 8.15781e+05
2.33841e+02 6.24577e+01 8.15781e+05
2.33280e+02 6.25702e+01 8.15781e+05
2.32720e+02 6.26822e+01 8.15781e+05
2.32155e+02 6.27939e+01 8.15781e+05
2.31585e+02 6.29051e+01 8.15781e+05
2.31010e+02 6.30159e+01 8.15781e+05
2.30432e+02 6.31265e+01 8.15781e+05
2.29853e+02 6.32375e+01 8.15781e+05
2.29270e+02 6.33484e+01 8.15781e+05
2.28684e+02 6.34585e+01 8.15781e+05
2.28099e+02 6.35670e+01 7.74718e+05
2.27519e+02 6.36794e+01 7.74718e+05
2.22436e+02 6.47272e+01 7.74718e+05
2.23017e+02 6.48501e+01 7.74718e+05
2.21244e+02 6.49648e+01 7.74718e+05
2.19963e+02 6.50763e+01 7.74718e+05
2.18948e+02 6.51855e+01 7.74718e+05
2.18082e+02 6.52921e+01 7.74718e+05
2.17315e+02 6.53973e+01 7.74718e+05
2.16611e+02 6.55015e+01 7.74718e+05
2.15947e+02 6.56049e+01 7.74718e+05
2.15321e+02 6.57076e+01 7.74718e+05
2.14720e+02 6.58100e+01 7.74718e+05
2.14143e+02 6.59137e+01 7.74718e+05
2.13586e+02 6.60173e+01 7.74718e+05
2.13035e+02 6.61205e+01 7.74718e+05
2.12487e+02 6.62237e+01 7.74718e+05
2.11942e+02 6.63261e+01 7.74718e+05
2.11400e+02 6.64284e+01 7.74718e+05
2.10856e+02 6.65304e+01 7.74718e+05
2.10315e+02 6.66321e+01 7.38446e+05
2.09773e+02 6.67133e+01 7.38446e+05
2.02469e+02 6.76919e+01 7.38446e+05
2.04764e+02 6.78063e+01 7.38446e+05
2.03973e+02 6.79172e+01 7.38446e+05
2.03297e+02 6.80263e+01 7.38446e+05
2.02684e+02 6.81331e+01 7.38446e+05
2.02112e+02 6.82388e+01 7.38446e+05
2.01574e+02 6.83446e+01 7.38446e+05
2.01062e+02 6.84493e+01 7.38446e+05
2.00557e+02 6.85524e+01 7.38446e+05
2.00059e+02 6.86546e+01 7.38446e+05
1.99562e+02 6.87555e+01 7.38446e+05
1.99063e+02 6.88556e+01 7.38446e+05
1.98563e+02 6.89552e+01 7.38446e+05
1.98057e+02 6.90535e+01 7.38446e+05
1.97553e+02 6.91509e+01 7.38446e+05
1.97049e+02 6.92476e+01 7.38446e+05
1.96543e+02 6.93439e+01 7.38446e+05
1.96033e+02 6.94402e+01 7.38446e+05
1.95523e+02 6.95362e+01 7.09018e+05
1.95012e+02 6.97864e+01 7.09018e+05
1.82476e+02 7.09824e+01 7.09018e+05
1.87150e+02 7.10703e+01 7.09018e+05
