# Chi2 Rg SupportVolume
1.17741e+02 7.78445e+01 7.04912e+05
1.16888e+02 7.78025e+01 7.04912e+05
1.16108e+02 7.77606e+01 7.04912e+05
1.15390e+02 7.77183e+01 7.04912e+05
1.14715e+02 7.76761e+01 7.04912e+05
1.14077e+02 7.76343e+01 7.04912e+05
1.13463e+02 7.75926e+01 7.04912e+05
1.12883e+02 7.75509e+01 7.04912e+05
1.12329e+02 7.75094e+01 7.04912e+05
1.11801e+02 7.74678e+01 7.04912e+05
1.11293e+02 7.74262e+01 6.73430e+05
1.10809e+02 7.68260e+01 6.73430e+05
8.14683e+01 7.45601e+01 6.73430e+05
8.87625e+01 7.44557e+01 6.73430e+05
8.90240e+01 7.44189e+01 6.73430e+05
8.87110e+01 7.43904e+01 6.73430e+05
8.83475e+01 7.43605e+01 6.73430e+05
8.79837e+01 7.43283e+01 6.73430e+05
8.75805e+01 7.42943e+01 6.73430e+05
8.72019e+01 7.42589e+01 6.73430e+05
8.68320e+01 7.42235e+01 6.73430e+05
8.64834e+01 7.41881e+01 6.73430e+05
8.61647e+01 7.41526e+01 6.73430e+05
8.58526e+01 7.41172e+01 6.73430e+05
8.55432e+01 7.40820e+01 6.73430e+05
8.52462e+01 7.40466e+01 6.73430e+05
8.49558e+01 7.40114e+01 6.73430e+05
8.46693e+01 7.39763e+01 6.73430e+05
8.43811e+01 7.39410e+01 6.73430e+05
8.40985e+01 7.39057e+01 6.73430e+05
8.38227e+01 7.38704e+01 6.36474e+05
8.35531e+01 7.33323e+01 6.36474e+05
7.08616e+01 7.10430e+01 6.36474e+05
7.41959e+01 7.09897e+01 6.36474e+05
7.34550e+01 7.09766e+01 6.36474e+05
7.27840e+01 7.09628e+01 6.36474e+05
7.21262e+01 7.09435e+01 6.36474e+05
7.15724e+01 7.09207e+01 6.36474e+05
7.11260e+01 7.08959e+01 6.36474e+05
7.07492e+01 7.08700e+01 6.36474e+05
7.04044e+01 7.08439e+01 6.36474e+05
7.00707e+01 7.08181e+01 6.36474e+05
6.97442e+01 7.07929e+01 6.36474e+05
6.94478e+01 7.07677e+01 6.36474e+05
6.91683e+01 7.07424e+01 6.36474e+05
6.89008e+01 7.07169e+01 6.36474e+05
6.86695e+01 7.06913e+01 6.36474e+05
6.84466e+01 7.06657e+01 6.36474e+05
6.82397e+01 7.06400e+01 6.36474e+05
6.80561e+01 7.06142e+01 6.36474e+05
6.78883e+01 7.05884e+01 6.00201e+05
6.77224e+01 6.94539e+01 6.00201e+05
4.36320e+01 6.47551e+01 6.00201e+05
4.25733e+01 6.47083e+01 6.00201e+05
4.18090e+01 6.47505e+01 6.00201e+05
4.13859e+01 6.47827e+01 6.00201e+05
4.11747e+01 6.48006e+01 6.00201e+05
4.10900e+01 6.48090e+01 6.00201e+05
4.10525e+01 6.48132e+01 6.00201e+05
4.10493e+01 6.48130e+01 6.00201e+05
4.10731e+01 6.48099e+01 6.00201e+05
4.11002e+01 6.48044e+01 6.00201e+05
4.11277e+01 6.47972e+01 6.00201e+05
4.11565e+01 6.47890e+01 6.00201e+05
4.11901e+01 6.47797e+01 6.00201e+05
4.12275e+01 6.47701e+01 6.00201e+05
4.12648e+01 6.47597e+01 6.00201e+05
4.13026e+01 6.47488e+01 6.00201e+05
4.13354e+01 6.47379e+01 6.00201e+05
4.13631e+01 6.47267e+01 6.00201e+05
4.13856e+01 6.47151e+01 5.59139e+05
4.14016e+01 6.04188e+01 5.59139e+05
2.32598e+01 4.68622e+01 5.59139e+05
1.85034e+01 4.70643e+01 5.59139e+05
1.64026e+01 4.72018e+01 5.59139e+05
1.49246e+01 4.73185e+01 5.59139e+05
1.41593e+01 4.74174e+01 5.59139e+05
1.37516e+01 4.75037e+01 5.59139e+05
1.35954e+01 4.75792e+01 5.59139e+05
1.36186e+01 4.76454e+01 5.59139e+05
1.37267e+01 4.77033e+01 5.59139e+05
1.38677e+01 4.77537e+01 5.59139e+05
1.40337e+01 4.77975e+01 5.59139e+05
1.42139e+01 4.78357e+01 5.59139e+05
1.43794e+01 4.78688e+01 5.59139e+05
1.45393e+01 4.78976e+01 5.59139e+05
1.47047e+01 4.79227e+01 5.59139e+05
1.48532e+01 4.79448e+01 5.59139e+05
1.49799e+01 4.79642e+01 5.59139e+05
1.50867e+01 4.79813e+01 5.59139e+05
1.51726e+01 4.79963e+01 5.35185e+05
1.52472e+01 4.38526e+01 5.35185e+05
1.57814e+01 3.09492e+01 5.35185e+05
1.55151e+01 3.09154e+01 5.35185e+05
1.30424e+01 3.09017e+01 5.35185e+05
1.10619e+01 3.08914e+01 5.35185e+05
9.53631e+00 3.08833e+01 5.35185e+05
8.40679e+00 3.08784e+01 5.35185e+05
7.65883e+00 3.08760e+01 5.35185e+05
7.10938e+00 3.08750e+01 5.35185e+05
6.65979e+00 3.08756e+01 5.35185e+05
6.31393e+00 3.08770e+01 5.35185e+05
6.05030e+00 3.08788e+01 5.35185e+05
5.84173e+00 3.08809e+01 5.35185e+05
5.67641e+00 3.08832e+01 5.35185e+05
5.54319e+00 3.08855e+01 5.35185e+05
5.43401e+00 3.08878e+01 5.35185e+05
5.35150e+00 3.08899e+01 5.35185e+05
5.28334e+00 3.08919e+01 5.35185e+05
5.22474e+00 3.08938e+01 5.35185e+05
5.17271e+00 3.08955e+01 5.20813e+05
5.12603e+00 3.08225e+01 5.20813e+05
4.90871e+00 3.08967e+01 5.20813e+05
4.92885e+00 3.08972e+01 5.20813e+05
4.93470e+00 3.08977e+01 5.20813e+05
4.93907e+00 3.08981e+01 5.20813e+05
4.94156e+00 3.08984e+01 5.20813e+05
4.94148e+00 3.08987e+01 5.20813e+05
4.93755e+00 3.08989e+01 5.20813e+05
4.92583e+00 3.08990e+01 5.20813e+05
4.90736e+00 3.08991e+01 5.20813e+05
4.87967e+00 3.08991e+01 5.20813e+05
4.84633e+00 3.08990e+01 5.20813e+05
4.80988e+00 3.08988e+01 5.20813e+05
4.77037e+00 3.08987e+01 5.20813e+05
4.72805e+00 3.08985e+01 5.20813e+05
4.68313e+00 3.08983e+01 5.20813e+05
4.63730e+00 3.08981e+01 5.20813e+05
4.59621e+00 3.08978e+01 5.20813e+05
4.55290e+00 3.08975e+01 5.20813e+05
4.50762e+00 3.08972e+01 5.09863e+05
4.46068e+00 3.08411e+01 5.09863e+05
4.70387e+00 3.09019e+01 5.09863e+05
4.64119e+00 3.09013e+01 5.09863e+05
4.58558e+00 3.09007e+01 5.09863e+05
4.53672e+00 3.09002e+01 5.09863e+05
4.49066e+00 3.08997e+01 5.09863e+05
4.44409e+00 3.08992e+01 5.09863e+05
4.39573e+00 3.08987e+01 5.09863e+05
4.34582e+00 3.08983e+01 5.09863e+05
4.29473e+00 3.08979e+01 5.09863e+05
4.24307e+00 3.08975e+01 5.09863e+05
4.19352e+00 3.08971e+01 5.09863e+05
4.14249e+00 3.08968e+01 5.09863e+05
4.09335e+00 3.08964e+01 5.09863e+05
4.04286e+00 3.08961e+01 5.09863e+05
3.99081e+00 3.08958e+01 5.09863e+05
3.93697e+00 3.08955e+01 5.09863e+05
3.88266e+00 3.08952e+01 5.09863e+05
3.82763e+00 3.08949e+01 5.09863e+05
3.77214e+00 3.08946e+01 4.99597e+05
3.71694e+00 3.08419e+01 4.99597e+05
1.90800e+00 3.09080e+01 4.99597e+05
1.74532e+00 3.09068e+01 4.99597e+05
1.64400e+00 3.09057e+01 4.99597e+05
1.58751e+00 3.09048e+01 4.99597e+05
1.55262e+00 3.09040e+01 4.99597e+05
1.53058e+00 3.09033e+01 4.99597e+05
1.51412e+00 3.09027e+01 4.99597e+05
1.50081e+00 3.09021e+01 4.99597e+05
1.48949e+00 3.09015e+01 4.99597e+05
1.47934e+00 3.09010e+01 4.99597e+05
1.46946e+00 3.09005e+01 4.99597e+05
1.46036e+00 3.09000e+01 4.99597e+05
1.45198e+00 3.08996e+01 4.99597e+05
1.44381e+00 3.08992e+01 4.99597e+05
1.43586e+00 3.08988e+01 4.99597e+05
1.42838e+00 3.08984e+01 4.99597e+05
1.42126e+00 3.08981e+01 4.99597e+05
1.41421e+00 3.08978e+01 4.99597e+05
1.40729e+00 3.08975e+01 4.87963e+05
1.40055e+00 3.08903e+01 4.87963e+05
1.37922e+00 3.08969e+01 4.87963e+05
1.37597e+00 3.08965e+01 4.87963e+05
1.37138e+00 3.08962e+01 4.87963e+05
1.36627e+00 3.08959e+01 4.87963e+05
1.36093e+00 3.08956e+01 4.87963e+05
1.35566e+00 3.08953e+01 4.87963e+05
1.35037e+00 3.08951e+01 4.87963e+05
1.34504e+00 3.08948e+01 4.87963e+05
1.33979e+00 3.08946e+01 4.87963e+05
1.33465e+00 3.08944e+01 4.87963e+05
1.32941e+00 3.08941e+01 4.87963e+05
1.32408e+00 3.08939e+01 4.87963e+05
1.31885e+00 3.08937e+01 4.87963e+05
1.31408e+00 3.08935e+01 4.87963e+05
1.30957e+00 3.08933e+01 4.87963e+05
1.30513e+00 3.08931e+01 4.87963e+05
1.30076e+00 3.08928e+01 4.87963e+05
1.29641e+00 3.08926e+01 4.87963e+05
1.29160e+00 3.08924e+01 4.79066e+05
1.28689e+00 3.08939e+01 4.79066e+05
1.28358e+00 3.08937e+01 4.79066e+05
1.27918e+00 3.08935e+01 4.79066e+05
1.27487e+00 3.08933e+01 4.79066e+05
1.27072e+00 3.08931e+01 4.79066e+05
1.26649e+00 3.08929e+01 4.79066e+05
1.26232e+00 3.08927e+01 4.79066e+05
1.25822e+00 3.08925e+01 4.79066e+05
1.25421e+00 3.08923e+01 4.79066e+05
1.25027e+00 3.08921e+01 4.79066e+05
1.24643e+00 3.08919e+01 4.79066e+05
1.24272e+00 3.08918e+01 4.79066e+05
1.23913e+00 3.08916e+01 4.79066e+05
1.23563e+00 3.08914e+01 4.79066e+05
1.23221e+00 3.08912e+01 4.79066e+05
1.22888e+00 3.08910e+01 4.79066e+05
1.22559e+00 3.08909e+01 4.79066e+05
1.22202e+00 3.08908e+01 4.79066e+05
1.21880e+00 3.08906e+01 4.79066e+05
1.21579e+00 3.08905e+01 4.66747e+05
1.21293e+00 3.08737e+01 4.66747e+05
1.18979e+00 3.08930e+01 4.66747e+05
1.18920e+00 3.08928e+01 4.66747e+05
1.18778e+00 3.08926e+01 4.66747e+05
1.18637e+00 3.08924e+01 4.66747e+05
1.18494e+00 3.08922e+01 4.66747e+05
1.18349e+00 3.08921e+01 4.66747e+05
1.18194e+00 3.08919e+01 4.66747e+05
1.18042e+00 3.08918e+01 4.66747e+05
1.17891e+00 3.08916e+01 4.66747e+05
1.17743e+00 3.08915e+01 4.66747e+05
1.17594e+00 3.08914e+01 4.66747e+05
1.17453e+00 3.08913e+01 4.66747e+05
1.17321e+00 3.08912e+01 4.66747e+05
1.17195e+00 3.08911e+01 4.66747e+05
1.17074e+00 3.08911e+01 4.66747e+05
1.16957e+00 3.08910e+01 4.66747e+05
1.16846e+00 3.08909e+01 4.66747e+05
1.16739e+00 3.08909e+01 4.66747e+05
1.16643e+00 3.08908e+01 4.56482e+05
1.16555e+00 3.08397e+01 4.56482e+05
1.27549e+00 3.09007e+01 4.56482e+05
1.26506e+00 3.09003e+01 4.56482e+05
1.26141e+00 3.08999e+01 4.56482e+05
1.26015e+00 3.08995e+01 4.56482e+05
1.25994e+00 3.08992e+01 4.56482e+05
1.26031e+00 3.08989e+01 4.56482e+05
1.26083e+00 3.08986e+01 4.56482e+05
1.26121e+00 3.08983e+01 4.56482e+05
1.26149e+00 3.08980e+01 4.56482e+05
1.26163e+00 3.08978e+01 4.56482e+05
1.26160e+00 3.08975e+01 4.56482e+05
1.26147e+00 3.08973e+01 4.56482e+05
1.26123e+00 3.08971e+01 4.56482e+05
1.26088e+00 3.08970e+01 4.56482e+05
1.26050e+00 3.08968e+01 4.56482e+05
1.26012e+00 3.08966e+01 4.56482e+05
1.25965e+00 3.08965e+01 4.56482e+05
1.25887e+00 3.08964e+01 4.56482e+05
1.25831e+00 3.08963e+01 4.50322e+05
1.25784e+00 3.08516e+01 4.50322e+05
1.59331e+00 3.09050e+01 4.50322e+05
1.42611e+00 3.09064e+01 4.50322e+05
1.36683e+00 3.09067e+01 4.50322e+05
1.33671e+00 3.09068e+01 4.50322e+05
1.31867e+00 3.09067e+01 4.50322e+05
1.30770e+00 3.09066e+01 4.50322e+05
1.30103e+00 3.09065e+01 4.50322e+05
1.29563e+00 3.09063e+01 4.50322e+05
1.29163e+00 3.09062e+01 4.50322e+05
1.28904e+00 3.09060e+01 4.50322e+05
1.28727e+00 3.09059e+01 4.50322e+05
1.28590e+00 3.09058e+01 4.50322e+05
1.28512e+00 3.09056e+01 4.50322e+05
1.28507e+00 3.09056e+01 4.50322e+05
1.28517e+00 3.09055e+01 4.50322e+05
1.28523e+00 3.09054e+01 4.50322e+05
1.28537e+00 3.09054e+01 4.50322e+05
1.28569e+00 3.09053e+01 4.50322e+05
1.28618e+00 3.09052e+01 4.42794e+05
1.28671e+00 3.06381e+01 4.42794e+05
5.85521e+00 2.81347e+01 4.42794e+05
4.72822e+00 2.81422e+01 4.42794e+05
3.99528e+00 2.81468e+01 4.42794e+05
3.52311e+00 2.81501e+01 4.42794e+05
3.18841e+00 2.81527e+01 4.42794e+05
2.93507e+00 2.81549e+01 4.42794e+05
2.74212e+00 2.81568e+01 4.42794e+05
2.58764e+00 2.81584e+01 4.42794e+05
2.45833e+00 2.81598e+01 4.42794e+05
2.35373e+00 2.81610e+01 4.42794e+05
2.26517e+00 2.81621e+01 4.42794e+05
2.18825e+00 2.81630e+01 4.42794e+05
2.11576e+00 2.81639e+01 4.42794e+05
2.05144e+00 2.81647e+01 4.42794e+05
1.99461e+00 2.81654e+01 4.42794e+05
1.94376e+00 2.81660e+01 4.42794e+05
1.89636e+00 2.81665e+01 4.42794e+05
1.85296e+00 2.81670e+01 4.42794e+05
1.81137e+00 2.81674e+01 4.35266e+05
1.77119e+00 2.80943e+01 4.35266e+05
1.33605e+00 2.81062e+01 4.35266e+05
1.12218e+00 2.81106e+01 4.35266e+05
1.10711e+00 2.81134e+01 4.35266e+05
1.10719e+00 2.81154e+01 4.35266e+05
1.10781e+00 2.81169e+01 4.35266e+05
1.10764e+00 2.81181e+01 4.35266e+05
1.10685e+00 2.81191e+01 4.35266e+05
1.10486e+00 2.81199e+01 4.35266e+05
1.10256e+00 2.81206e+01 4.35266e+05
1.10031e+00 2.81212e+01 4.35266e+05
1.09807e+00 2.81218e+01 4.35266e+05
1.09582e+00 2.81222e+01 4.35266e+05
1.09364e+00 2.81225e+01 4.35266e+05
1.09156e+00 2.81229e+01 4.35266e+05
1.08952e+00 2.81231e+01 4.35266e+05
1.08732e+00 2.81234e+01 4.35266e+05
1.08536e+00 2.81236e+01 4.35266e+05
1.08320e+00 2.81237e+01 4.35266e+05
1.08081e+00 2.81238e+01 4.24316e+05
1.07848e+00 2.81229e+01 4.24316e+05
1.08663e+00 2.81240e+01 4.24316e+05
1.08303e+00 2.81241e+01 4.24316e+05
1.07997e+00 2.81242e+01 4.24316e+05
1.07683e+00 2.81242e+01 4.24316e+05
1.07377e+00 2.81243e+01 4.24316e+05
1.07103e+00 2.81243e+01 4.24316e+05
1.06846e+00 2.81243e+01 4.24316e+05
1.06597e+00 2.81243e+01 4.24316e+05
1.06348e+00 2.81242e+01 4.24316e+05
1.06117e+00 2.81242e+01 4.24316e+05
1.05884e+00 2.81241e+01 4.24316e+05
1.05653e+00 2.81240e+01 4.24316e+05
1.05436e+00 2.81239e+01 4.24316e+05
1.05231e+00 2.81239e+01 4.24316e+05
1.05036e+00 2.81238e+01 4.24316e+05
1.04856e+00 2.81237e+01 4.24316e+05
1.04685e+00 2.81236e+01 4.24316e+05
1.04527e+00 2.81235e+01 4.24316e+05
1.04369e+00 2.81234e+01 4.18841e+05
1.04217e+00 2.81198e+01 4.18841e+05
1.04583e+00 2.81186e+01 4.18841e+05
1.03823e+00 2.81186e+01 4.18841e+05
1.03571e+00 2.81186e+01 4.18841e+05
1.03454e+00 2.81186e+01 4.18841e+05
1.03387e+00 2.81188e+01 4.18841e+05
1.03340e+00 2.81189e+01 4.18841e+05
1.03300e+00 2.81190e+01 4.18841e+05
1.03263e+00 2.81191e+01 4.18841e+05
1.03228e+00 2.81192e+01 4.18841e+05
1.03195e+00 2.81193e+01 4.18841e+05
1.03162e+00 2.81193e+01 4.18841e+05
1.03126e+00 2.81194e+01 4.18841e+05
1.03091e+00 2.81195e+01 4.18841e+05
1.03058e+00 2.81195e+01 4.18841e+05
1.03026e+00 2.81196e+01 4.18841e+05
1.02994e+00 2.81196e+01 4.18841e+05
1.02964e+00 2.81196e+01 4.18841e+05
1.02935e+00 2.81196e+01 4.18841e+05
1.02907e+00 2.81196e+01 4.09944e+05
