# Chi2 Rg SupportVolume
6.27345e+03 6.38633e+01 2.21691e+07
2.58926e+03 1.06969e+02 2.21691e+07
2.57716e+03 1.20909e+02 2.21691e+07
2.54234e+03 1.29829e+02 2.21691e+07
2.51164e+03 1.35378e+02 2.21691e+07
2.48235e+03 1.39037e+02 2.21691e+07
2.45544e+03 1.41424e+02 2.21691e+07
2.43025e+03 1.43185e+02 2.21691e+07
2.40669e+03 1.44287e+02 2.21691e+07
2.38418e+03 1.44921e+02 2.21691e+07
2.36300e+03 1.45193e+02 2.21691e+07
2.34205e+03 1.45324e+02 2.21691e+07
2.32164e+03 1.45235e+02 2.21691e+07
2.30222e+03 1.44981e+02 2.21691e+07
2.28340e+03 1.44621e+02 2.21691e+07
2.26549e+03 1.44197e+02 2.21691e+07
2.24716e+03 1.43686e+02 2.21691e+07
2.22898e+03 1.43090e+02 2.21691e+07
2.21008e+03 1.42426e+02 2.21691e+07
2.19099e+03 1.41744e+02 2.21691e+07
2.17246e+03 1.40963e+02 3.78325e+06
2.15435e+03 1.34483e+02 3.78325e+06
6.43996e+03 1.29267e+02 3.78325e+06
7.32160e+03 1.29101e+02 3.78325e+06
7.26119e+03 1.28851e+02 3.78325e+06
7.16711e+03 1.28585e+02 3.78325e+06
7.05917e+03 1.28345e+02 3.78325e+06
6.94277e+03 1.28112e+02 3.78325e+06
6.82093e+03 1.27883e+02 3.78325e+06
6.69819e+03 1.27653e+02 3.78325e+06
6.57516e+03 1.27419e+02 3.78325e+06
6.45295e+03 1.27180e+02 3.78325e+06
6.33330e+03 1.26950e+02 3.78325e+06
6.21627e+03 1.26721e+02 3.78325e+06
6.10059e+03 1.26496e+02 3.78325e+06
5.98692e+03 1.26271e+02 3.78325e+06
5.87587e+03 1.26047e+02 3.78325e+06
5.76748e+03 1.25827e+02 3.78325e+06
5.66218e+03 1.25608e+02 3.78325e+06
5.55956e+03 1.25389e+02 3.78325e+06
5.45892e+03 1.25174e+02 2.58696e+06
5.36024e+03 1.22502e+02 2.58696e+06
4.11326e+03 1.22861e+02 2.58696e+06
4.31613e+03 1.22813e+02 2.58696e+06
4.29374e+03 1.22705e+02 2.58696e+06
4.26310e+03 1.22574e+02 2.58696e+06
4.22875e+03 1.22428e+02 2.58696e+06
4.19187e+03 1.22268e+02 2.58696e+06
4.15335e+03 1.22100e+02 2.58696e+06
4.11378e+03 1.21928e+02 2.58696e+06
4.07374e+03 1.21758e+02 2.58696e+06
4.03367e+03 1.21583e+02 2.58696e+06
3.99366e+03 1.21405e+02 2.58696e+06
3.95369e+03 1.21224e+02 2.58696e+06
3.91379e+03 1.21041e+02 2.58696e+06
3.87399e+03 1.20858e+02 2.58696e+06
3.83471e+03 1.20676e+02 2.58696e+06
3.79599e+03 1.20494e+02 2.58696e+06
3.75781e+03 1.20316e+02 2.58696e+06
3.71997e+03 1.20137e+02 2.58696e+06
3.68232e+03 1.19960e+02 2.07915e+06
3.64519e+03 1.19078e+02 2.07915e+06
3.01121e+03 1.14119e+02 2.07915e+06
3.12917e+03 1.14050e+02 2.07915e+06
3.12120e+03 1.13962e+02 2.07915e+06
3.10695e+03 1.13864e+02 2.07915e+06
3.08960e+03 1.13758e+02 2.07915e+06
3.07035e+03 1.13645e+02 2.07915e+06
3.04992e+03 1.13527e+02 2.07915e+06
3.02870e+03 1.13404e+02 2.07915e+06
3.00696e+03 1.13275e+02 2.07915e+06
2.98491e+03 1.13140e+02 2.07915e+06
2.96263e+03 1.13000e+02 2.07915e+06
2.94021e+03 1.12858e+02 2.07915e+06
2.91793e+03 1.12714e+02 2.07915e+06
2.89567e+03 1.12567e+02 2.07915e+06
2.87339e+03 1.12421e+02 2.07915e+06
2.85115e+03 1.12273e+02 2.07915e+06
2.82896e+03 1.12123e+02 2.07915e+06
2.80687e+03 1.11970e+02 2.07915e+06
2.78488e+03 1.11813e+02 1.74791e+06
2.76291e+03 1.10306e+02 1.74791e+06
2.38497e+03 1.06145e+02 1.74791e+06
2.48387e+03 1.05952e+02 1.74791e+06
2.48480e+03 1.05765e+02 1.74791e+06
2.47607e+03 1.05580e+02 1.74791e+06
2.46330e+03 1.05399e+02 1.74791e+06
2.44821e+03 1.05218e+02 1.74791e+06
2.43147e+03 1.05032e+02 1.74791e+06
2.41385e+03 1.04845e+02 1.74791e+06
2.39600e+03 1.04657e+02 1.74791e+06
2.37781e+03 1.04467e+02 1.74791e+06
2.35939e+03 1.04278e+02 1.74791e+06
2.34080e+03 1.04086e+02 1.74791e+06
2.32213e+03 1.03892e+02 1.74791e+06
2.30342e+03 1.03699e+02 1.74791e+06
2.28471e+03 1.03505e+02 1.74791e+06
2.26593e+03 1.03311e+02 1.74791e+06
2.24719e+03 1.03115e+02 1.74791e+06
2.22842e+03 1.02916e+02 1.74791e+06
2.20959e+03 1.02718e+02 1.48716e+06
2.19084e+03 1.00777e+02 1.48716e+06
1.81796e+03 9.96963e+01 1.48716e+06
1.91742e+03 9.93362e+01 1.48716e+06
1.91561e+03 9.90675e+01 1.48716e+06
1.90631e+03 9.88354e+01 1.48716e+06
1.89428e+03 9.86171e+01 1.48716e+06
1.88088e+03 9.84008e+01 1.48716e+06
1.86688e+03 9.81854e+01 1.48716e+06
1.85255e+03 9.79697e+01 1.48716e+06
1.83801e+03 9.77536e+01 1.48716e+06
1.82342e+03 9.75381e+01 1.48716e+06
1.80874e+03 9.73254e+01 1.48716e+06
1.79410e+03 9.71122e+01 1.48716e+06
1.77939e+03 9.68979e+01 1.48716e+06
1.76462e+03 9.66825e+01 1.48716e+06
1.74980e+03 9.64653e+01 1.48716e+06
1.73497e+03 9.62459e+01 1.48716e+06
1.72020e+03 9.60236e+01 1.48716e+06
1.70557e+03 9.57991e+01 1.48716e+06
1.69100e+03 9.55726e+01 1.26542e+06
1.67648e+03 9.17353e+01 1.26542e+06
1.22435e+03 9.13740e+01 1.26542e+06
1.34371e+03 9.10291e+01 1.26542e+06
1.34402e+03 9.07845e+01 1.26542e+06
1.33661e+03 9.05844e+01 1.26542e+06
1.32653e+03 9.04036e+01 1.26542e+06
1.31558e+03 9.02298e+01 1.26542e+06
1.30441e+03 9.00598e+01 1.26542e+06
1.29321e+03 8.98891e+01 1.26542e+06
1.28216e+03 8.97193e+01 1.26542e+06
1.27132e+03 8.95497e+01 1.26542e+06
1.26063e+03 8.93778e+01 1.26542e+06
1.25009e+03 8.92055e+01 1.26542e+06
1.23971e+03 8.90312e+01 1.26542e+06
1.22946e+03 8.88561e+01 1.26542e+06
1.21937e+03 8.86818e+01 1.26542e+06
1.20945e+03 8.85059e+01 1.26542e+06
1.19967e+03 8.83293e+01 1.26542e+06
1.18999e+03 8.81524e+01 1.26542e+06
1.18036e+03 8.79742e+01 1.05395e+06
1.17080e+03 7.73672e+01 1.05395e+06
5.26008e+02 8.22410e+01 1.05395e+06
6.20711e+02 8.24235e+01 1.05395e+06
6.19837e+02 8.24595e+01 1.05395e+06
6.17577e+02 8.24369e+01 1.05395e+06
6.14800e+02 8.23798e+01 1.05395e+06
6.11812e+02 8.23008e+01 1.05395e+06
6.08703e+02 8.22094e+01 1.05395e+06
6.05537e+02 8.21087e+01 1.05395e+06
