# Chi2 Rg SupportVolume
6.36931e+03 1.27104e+02 2.20583e+07
2.58729e+03 1.06974e+02 2.20583e+07
2.60502e+03 1.07725e+02 2.20583e+07
2.54987e+03 1.08753e+02 2.20583e+07
2.51187e+03 1.08004e+02 2.20583e+07
2.48125e+03 1.07189e+02 2.20583e+07
2.45511e+03 1.05783e+02 2.20583e+07
2.42988e+03 1.04759e+02 2.20583e+07
2.40619e+03 1.04250e+02 2.20583e+07
2.38276e+03 1.04009e+02 2.20583e+07
2.35983e+03 1.03593e+02 2.20583e+07
2.33767e+03 1.03331e+02 2.20583e+07
2.31660e+03 1.03375e+02 2.20583e+07
2.29658e+03 1.03552e+02 2.20583e+07
2.27785e+03 1.03754e+02 2.20583e+07
2.25937e+03 1.03823e+02 2.20583e+07
2.24161e+03 1.03930e+02 2.20583e+07
2.22312e+03 1.04071e+02 2.20583e+07
2.20440e+03 1.04090e+02 2.20583e+07
2.18548e+03 1.03900e+02 2.20583e+07
2.16720e+03 1.03572e+02 3.08245e+06
2.14880e+03 7.27625e+01 3.08245e+06
7.25289e+03 8.55508e+01 3.08245e+06
8.49054e+03 8.61260e+01 3.08245e+06
8.54427e+03 8.62461e+01 3.08245e+06
8.49319e+03 8.61078e+01 3.08245e+06
8.38196e+03 8.57870e+01 3.08245e+06
8.23800e+03 8.53149e+01 3.08245e+06
8.07467e+03 8.47431e+01 3.08245e+06
7.89985e+03 8.40720e+01 3.08245e+06
7.71792e+03 8.33359e+01 3.08245e+06
7.53453e+03 8.25723e+01 3.08245e+06
7.34964e+03 8.17791e+01 3.08245e+06
7.16752e+03 8.09548e+01 3.08245e+06
6.98807e+03 8.00973e+01 3.08245e+06
6.81165e+03 7.92454e+01 3.08245e+06
6.64000e+03 7.84115e+01 3.08245e+06
6.47198e+03 7.75889e+01 3.08245e+06
6.30802e+03 7.67919e+01 3.08245e+06
6.14759e+03 7.59974e+01 3.08245e+06
5.99103e+03 7.52288e+01 1.90463e+06
5.83972e+03 7.93040e+01 1.90463e+06
3.76497e+03 7.45756e+01 1.90463e+06
4.26670e+03 7.39487e+01 1.90463e+06
4.22415e+03 7.33233e+01 1.90463e+06
4.16107e+03 7.27049e+01 1.90463e+06
4.08805e+03 7.21258e+01 1.90463e+06
4.01190e+03 7.15896e+01 1.90463e+06
3.93528e+03 7.10790e+01 1.90463e+06
3.85963e+03 7.06046e+01 1.90463e+06
3.78538e+03 7.01536e+01 1.90463e+06
3.71269e+03 6.97351e+01 1.90463e+06
3.64178e+03 6.93458e+01 1.90463e+06
3.57285e+03 6.89733e+01 1.90463e+06
3.50529e+03 6.85918e+01 1.90463e+06
3.43886e+03 6.82086e+01 1.90463e+06
3.37347e+03 6.78210e+01 1.90463e+06
3.30933e+03 6.74175e+01 1.90463e+06
3.24674e+03 6.70307e+01 1.90463e+06
3.18569e+03 6.66418e+01 1.90463e+06
3.12576e+03 6.62568e+01 1.27979e+06
3.06686e+03 7.32450e+01 1.27979e+06
1.30137e+03 5.75399e+01 1.27979e+06
1.62583e+03 5.74905e+01 1.27979e+06
1.61995e+03 5.73469e+01 1.27979e+06
1.60488e+03 5.72070e+01 1.27979e+06
1.58619e+03 5.71092e+01 1.27979e+06
1.56621e+03 5.70552e+01 1.27979e+06
1.54596e+03 5.70305e+01 1.27979e+06
1.52595e+03 5.70156e+01 1.27979e+06
1.50619e+03 5.70139e+01 1.27979e+06
1.48692e+03 5.70152e+01 1.27979e+06
1.46796e+03 5.70305e+01 1.27979e+06
1.44950e+03 5.70563e+01 1.27979e+06
1.43145e+03 5.70890e+01 1.27979e+06
1.41376e+03 5.71093e+01 1.27979e+06
1.39646e+03 5.71442e+01 1.27979e+06
1.37960e+03 5.71825e+01 1.27979e+06
1.36324e+03 5.72296e+01 1.27979e+06
1.34722e+03 5.72731e+01 1.27979e+06
1.33158e+03 5.73168e+01 8.80797e+05
1.31610e+03 7.69988e+01 8.80797e+05
6.91459e+02 -4.87365e+01 8.80797e+05
6.06775e+02 -4.73227e+01 8.80797e+05
5.54777e+02 -4.60729e+01 8.80797e+05
5.14563e+02 -4.49731e+01 8.80797e+05
4.83040e+02 -4.40282e+01 8.80797e+05
4.57031e+02 -4.31569e+01 8.80797e+05
4.35102e+02 -4.23448e+01 8.80797e+05
4.16308e+02 -4.15833e+01 8.80797e+05
4.00203e+02 -4.09051e+01 8.80797e+05
3.86410e+02 -4.02528e+01 8.80797e+05
3.74352e+02 -3.96346e+01 8.80797e+05
3.63630e+02 -3.90283e+01 8.80797e+05
3.54086e+02 -3.84470e+01 8.80797e+05
3.45479e+02 -3.78911e+01 8.80797e+05
3.37661e+02 -3.73697e+01 8.80797e+05
3.30544e+02 -3.68599e+01 8.80797e+05
3.24020e+02 -3.63581e+01 8.80797e+05
3.18017e+02 -3.58680e+01 8.80797e+05
3.12444e+02 -3.53908e+01 7.39131e+05
3.07237e+02 4.55834e+01 7.39131e+05
4.33498e+02 -4.31978e+01 7.39131e+05
3.65584e+02 -4.53028e+01 7.39131e+05
2.93195e+02 -4.58287e+01 7.39131e+05
2.40517e+02 -4.59824e+01 7.39131e+05
2.00582e+02 -4.59776e+01 7.39131e+05
1.66496e+02 -4.58167e+01 7.39131e+05
1.41576e+02 -4.56106e+01 7.39131e+05
1.19414e+02 -4.53562e+01 7.39131e+05
9.94271e+01 -4.50579e+01 7.39131e+05
8.18054e+01 -4.47404e+01 7.39131e+05
6.70215e+01 -4.44051e+01 7.39131e+05
5.46639e+01 -4.40630e+01 7.39131e+05
4.46148e+01 -4.37187e+01 7.39131e+05
3.65240e+01 -4.33699e+01 7.39131e+05
3.00726e+01 -4.30193e+01 7.39131e+05
2.49555e+01 -4.26744e+01 7.39131e+05
2.09342e+01 -4.23296e+01 7.39131e+05
1.78383e+01 -4.19851e+01 7.39131e+05
1.54579e+01 -4.16414e+01 6.97383e+05
1.36197e+01 -4.14928e+01 6.97383e+05
1.10390e+01 -3.82446e+01 6.97383e+05
9.95746e+00 -3.79528e+01 6.97383e+05
9.48959e+00 -3.76523e+01 6.97383e+05
9.18726e+00 -3.73494e+01 6.97383e+05
8.96942e+00 -3.70465e+01 6.97383e+05
8.80243e+00 -3.67469e+01 6.97383e+05
8.65953e+00 -3.64464e+01 6.97383e+05
8.53489e+00 -3.61457e+01 6.97383e+05
8.42411e+00 -3.58453e+01 6.97383e+05
8.32400e+00 -3.55455e+01 6.97383e+05
8.23040e+00 -3.52469e+01 6.97383e+05
8.14361e+00 -3.49505e+01 6.97383e+05
8.05834e+00 -3.46559e+01 6.97383e+05
7.97619e+00 -3.43618e+01 6.97383e+05
7.89424e+00 -3.40687e+01 6.97383e+05
7.80936e+00 -3.37853e+01 6.97383e+05
7.71236e+00 -3.35061e+01 6.97383e+05
7.61071e+00 -3.32286e+01 6.97383e+05
7.50622e+00 -3.29527e+01 6.72061e+05
7.38521e+00 -3.28660e+01 6.72061e+05
5.23368e+00 -2.91301e+01 6.72061e+05
4.96649e+00 -2.88926e+01 6.72061e+05
4.87826e+00 -2.86266e+01 6.72061e+05
4.79461e+00 -2.83495e+01 6.72061e+05
4.71857e+00 -2.80710e+01 6.72061e+05
4.65212e+00 -2.77970e+01 6.72061e+05
4.58672e+00 -2.75225e+01 6.72061e+05
4.52190e+00 -2.72470e+01 6.72061e+05
4.45760e+00 -2.69711e+01 6.72061e+05
4.39321e+00 -2.66953e+01 6.72061e+05
4.32949e+00 -2.64205e+01 6.72061e+05
4.26470e+00 -2.61454e+01 6.72061e+05
4.19947e+00 -2.58734e+01 6.72061e+05
4.13372e+00 -2.56071e+01 6.72061e+05
4.06830e+00 -2.53417e+01 6.72061e+05
4.00548e+00 -2.50864e+01 6.72061e+05
3.94419e+00 -2.48308e+01 6.72061e+05
3.88769e+00 -2.45845e+01 6.72061e+05
3.83459e+00 -2.43438e+01 6.51530e+05
3.78352e+00 -2.42860e+01 6.51530e+05
3.90287e+00 -2.14423e+01 6.51530e+05
3.98211e+00 -2.12485e+01 6.51530e+05
3.89336e+00 -2.10374e+01 6.51530e+05
3.82289e+00 -2.08136e+01 6.51530e+05
3.77581e+00 -2.05830e+01 6.51530e+05
3.74184e+00 -2.03505e+01 6.51530e+05
3.71316e+00 -2.01172e+01 6.51530e+05
3.68952e+00 -1.98825e+01 6.51530e+05
3.66946e+00 -1.96456e+01 6.51530e+05
3.65237e+00 -1.94075e+01 6.51530e+05
3.63738e+00 -1.91680e+01 6.51530e+05
3.62407e+00 -1.89267e+01 6.51530e+05
3.61219e+00 -1.86834e+01 6.51530e+05
3.60195e+00 -1.84387e+01 6.51530e+05
