# Chi2 Rg SupportVolume
6.38789e+03 7.89762e+01 2.23601e+07
2.58878e+03 9.75684e+01 2.23601e+07
2.56062e+03 1.04137e+02 2.23601e+07
2.53684e+03 1.08505e+02 2.23601e+07
2.51457e+03 1.11185e+02 2.23601e+07
2.49141e+03 1.12732e+02 2.23601e+07
2.46866e+03 1.13451e+02 2.23601e+07
2.44592e+03 1.14150e+02 2.23601e+07
2.42354e+03 1.14412e+02 2.23601e+07
2.40212e+03 1.14561e+02 2.23601e+07
2.38201e+03 1.14652e+02 2.23601e+07
2.36292e+03 1.14524e+02 2.23601e+07
2.34344e+03 1.14312e+02 2.23601e+07
2.32399e+03 1.14184e+02 2.23601e+07
2.30488e+03 1.14139e+02 2.23601e+07
2.28606e+03 1.14146e+02 2.23601e+07
2.26740e+03 1.14141e+02 2.23601e+07
2.24951e+03 1.14068e+02 2.23601e+07
2.23235e+03 1.14054e+02 2.23601e+07
2.21530e+03 1.14066e+02 2.23601e+07
2.19799e+03 1.14100e+02 3.40274e+06
2.18089e+03 1.16942e+02 3.40274e+06
8.13580e+03 1.09124e+02 3.40274e+06
9.15144e+03 1.09366e+02 3.40274e+06
9.00540e+03 1.09599e+02 3.40274e+06
8.82283e+03 1.09759e+02 3.40274e+06
8.62627e+03 1.09875e+02 3.40274e+06
8.42446e+03 1.09986e+02 3.40274e+06
8.22156e+03 1.10085e+02 3.40274e+06
8.02140e+03 1.10184e+02 3.40274e+06
7.82451e+03 1.10274e+02 3.40274e+06
7.63169e+03 1.10376e+02 3.40274e+06
7.44416e+03 1.10471e+02 3.40274e+06
7.26101e+03 1.10566e+02 3.40274e+06
7.08256e+03 1.10650e+02 3.40274e+06
6.90854e+03 1.10712e+02 3.40274e+06
6.73990e+03 1.10755e+02 3.40274e+06
6.57542e+03 1.10783e+02 3.40274e+06
6.41617e+03 1.10794e+02 3.40274e+06
6.26197e+03 1.10795e+02 3.40274e+06
6.11191e+03 1.10782e+02 2.14485e+06
5.96652e+03 1.16060e+02 2.14485e+06
2.88805e+03 1.16653e+02 2.14485e+06
3.10418e+03 1.16653e+02 2.14485e+06
3.11606e+03 1.16560e+02 2.14485e+06
3.11302e+03 1.16424e+02 2.14485e+06
3.10091e+03 1.16273e+02 2.14485e+06
3.08265e+03 1.16113e+02 2.14485e+06
3.06058e+03 1.15946e+02 2.14485e+06
3.03588e+03 1.15772e+02 2.14485e+06
3.00930e+03 1.15585e+02 2.14485e+06
2.98155e+03 1.15385e+02 2.14485e+06
2.95301e+03 1.15180e+02 2.14485e+06
2.92409e+03 1.14969e+02 2.14485e+06
2.89476e+03 1.14753e+02 2.14485e+06
2.86504e+03 1.14532e+02 2.14485e+06
2.83497e+03 1.14306e+02 2.14485e+06
2.80471e+03 1.14078e+02 2.14485e+06
2.77441e+03 1.13852e+02 2.14485e+06
2.74408e+03 1.13623e+02 2.14485e+06
2.71383e+03 1.13390e+02 1.74996e+06
2.68384e+03 1.12025e+02 1.74996e+06
2.18452e+03 1.14823e+02 1.74996e+06
2.32496e+03 1.14529e+02 1.74996e+06
2.31205e+03 1.14227e+02 1.74996e+06
2.29411e+03 1.13928e+02 1.74996e+06
2.27389e+03 1.13635e+02 1.74996e+06
2.25245e+03 1.13348e+02 1.74996e+06
2.23049e+03 1.13066e+02 1.74996e+06
2.20822e+03 1.12787e+02 1.74996e+06
2.18574e+03 1.12511e+02 1.74996e+06
2.16323e+03 1.12237e+02 1.74996e+06
2.14073e+03 1.11965e+02 1.74996e+06
2.11831e+03 1.11696e+02 1.74996e+06
2.09591e+03 1.11428e+02 1.74996e+06
2.07359e+03 1.11163e+02 1.74996e+06
2.05136e+03 1.10897e+02 1.74996e+06
2.02917e+03 1.10636e+02 1.74996e+06
2.00725e+03 1.10379e+02 1.74996e+06
1.98551e+03 1.10126e+02 1.74996e+06
1.96389e+03 1.09872e+02 1.43309e+06
1.94232e+03 1.07407e+02 1.43309e+06
1.24187e+03 1.10874e+02 1.43309e+06
1.36487e+03 1.10754e+02 1.43309e+06
1.36296e+03 1.10559e+02 1.43309e+06
1.35660e+03 1.10338e+02 1.43309e+06
1.34816e+03 1.10106e+02 1.43309e+06
1.33870e+03 1.09868e+02 1.43309e+06
1.32865e+03 1.09630e+02 1.43309e+06
1.31832e+03 1.09392e+02 1.43309e+06
1.30783e+03 1.09154e+02 1.43309e+06
1.29733e+03 1.08918e+02 1.43309e+06
1.28688e+03 1.08684e+02 1.43309e+06
1.27648e+03 1.08449e+02 1.43309e+06
1.26613e+03 1.08215e+02 1.43309e+06
1.25586e+03 1.07981e+02 1.43309e+06
1.24562e+03 1.07746e+02 1.43309e+06
1.23542e+03 1.07511e+02 1.43309e+06
1.22526e+03 1.07277e+02 1.43309e+06
1.21514e+03 1.07045e+02 1.43309e+06
1.20509e+03 1.06814e+02 1.25105e+06
1.19513e+03 1.05052e+02 1.25105e+06
8.89820e+02 1.03960e+02 1.25105e+06
9.44692e+02 1.03854e+02 1.25105e+06
9.44299e+02 1.03695e+02 1.25105e+06
9.39661e+02 1.03516e+02 1.25105e+06
9.33165e+02 1.03323e+02 1.25105e+06
9.25993e+02 1.03127e+02 1.25105e+06
9.18712e+02 1.02930e+02 1.25105e+06
9.11479e+02 1.02733e+02 1.25105e+06
9.04369e+02 1.02535e+02 1.25105e+06
8.97455e+02 1.02340e+02 1.25105e+06
8.90730e+02 1.02146e+02 1.25105e+06
8.84137e+02 1.01957e+02 1.25105e+06
8.77719e+02 1.01767e+02 1.25105e+06
8.71426e+02 1.01576e+02 1.25105e+06
8.65264e+02 1.01386e+02 1.25105e+06
8.59231e+02 1.01196e+02 1.25105e+06
8.53302e+02 1.01007e+02 1.25105e+06
8.47476e+02 1.00819e+02 1.25105e+06
8.41742e+02 1.00635e+02 1.11006e+06
8.36127e+02 9.95421e+01 1.11006e+06
