# Chi2 Rg SupportVolume
6.33075e+03 -1.13301e+02 2.19515e+07
2.58876e+03 4.13838e+01 2.19515e+07
2.63868e+03 6.18825e+01 2.19515e+07
2.55246e+03 7.14507e+01 2.19515e+07
2.50523e+03 7.81023e+01 2.19515e+07
2.46944e+03 8.30508e+01 2.19515e+07
2.43732e+03 8.65532e+01 2.19515e+07
2.40735e+03 8.85764e+01 2.19515e+07
2.37963e+03 8.98140e+01 2.19515e+07
2.35293e+03 9.04684e+01 2.19515e+07
2.32641e+03 9.08212e+01 2.19515e+07
2.29983e+03 9.13717e+01 2.19515e+07
2.27359e+03 9.17103e+01 2.19515e+07
2.24803e+03 9.17567e+01 2.19515e+07
2.22254e+03 9.15997e+01 2.19515e+07
2.19805e+03 9.13916e+01 2.19515e+07
2.17421e+03 9.10649e+01 2.19515e+07
2.14972e+03 9.06974e+01 2.19515e+07
2.12611e+03 9.02634e+01 2.19515e+07
2.10344e+03 8.98102e+01 2.19515e+07
2.08165e+03 8.93540e+01 1.73217e+06
2.05970e+03 8.40961e+01 1.73217e+06
2.04406e+03 6.30647e+01 1.73217e+06
2.46234e+03 6.39212e+01 1.73217e+06
2.49456e+03 6.44955e+01 1.73217e+06
2.49494e+03 6.48755e+01 1.73217e+06
2.48315e+03 6.51239e+01 1.73217e+06
2.46076e+03 6.52865e+01 1.73217e+06
2.43448e+03 6.53923e+01 1.73217e+06
2.40532e+03 6.54562e+01 1.73217e+06
2.37422e+03 6.54836e+01 1.73217e+06
2.34138e+03 6.54770e+01 1.73217e+06
2.30728e+03 6.54362e+01 1.73217e+06
2.27254e+03 6.53843e+01 1.73217e+06
2.23727e+03 6.53180e+01 1.73217e+06
2.20143e+03 6.52272e+01 1.73217e+06
2.16540e+03 6.51224e+01 1.73217e+06
2.12945e+03 6.50020e+01 1.73217e+06
2.09438e+03 6.48697e+01 1.73217e+06
2.05969e+03 6.47303e+01 1.73217e+06
2.02519e+03 6.45832e+01 1.20862e+06
1.99139e+03 5.00306e+01 1.20862e+06
7.37236e+02 -9.97984e+00 1.20862e+06
8.81169e+02 -9.45868e+00 1.20862e+06
8.83191e+02 -8.65437e+00 1.20862e+06
8.81720e+02 -7.60680e+00 1.20862e+06
8.78636e+02 -6.33405e+00 1.20862e+06
8.74391e+02 -4.75323e+00 1.20862e+06
8.68769e+02 -2.29350e+00 1.20862e+06
8.62603e+02 3.29614e+00 1.20862e+06
8.55737e+02 5.12054e+00 1.20862e+06
8.48072e+02 6.41467e+00 1.20862e+06
8.39506e+02 7.35534e+00 1.20862e+06
8.31155e+02 8.12154e+00 1.20862e+06
8.22735e+02 8.79977e+00 1.20862e+06
8.14173e+02 9.41714e+00 1.20862e+06
8.05529e+02 9.97469e+00 1.20862e+06
7.97064e+02 1.04821e+01 1.20862e+06
7.88767e+02 1.09454e+01 1.20862e+06
7.80593e+02 1.14085e+01 1.20862e+06
7.72396e+02 1.19071e+01 1.02383e+06
7.64191e+02 -3.63163e+01 1.02383e+06
3.24469e+02 -4.00272e+01 1.02383e+06
3.44516e+02 -4.03897e+01 1.02383e+06
3.43782e+02 -4.05639e+01 1.02383e+06
3.42690e+02 -4.06169e+01 1.02383e+06
3.41409e+02 -4.06143e+01 1.02383e+06
3.40316e+02 -4.05738e+01 1.02383e+06
3.39357e+02 -4.04925e+01 1.02383e+06
3.38247e+02 -4.03932e+01 1.02383e+06
3.36966e+02 -4.02812e+01 1.02383e+06
3.35734e+02 -4.01458e+01 1.02383e+06
3.34381e+02 -3.99946e+01 1.02383e+06
3.32857e+02 -3.98428e+01 1.02383e+06
3.31316e+02 -3.96924e+01 1.02383e+06
3.29701e+02 -3.95389e+01 1.02383e+06
3.28024e+02 -3.93828e+01 1.02383e+06
3.26297e+02 -3.92248e+01 1.02383e+06
3.24622e+02 -3.90693e+01 1.02383e+06
3.22942e+02 -3.89132e+01 1.02383e+06
3.21230e+02 -3.87562e+01 9.82770e+05
3.19489e+02 -3.82137e+01 9.82770e+05
3.05510e+02 -3.87644e+01 9.82770e+05
3.08111e+02 -3.86655e+01 9.82770e+05
3.06331e+02 -3.85505e+01 9.82770e+05
3.04629e+02 -3.84240e+01 9.82770e+05
3.02939e+02 -3.82900e+01 9.82770e+05
3.01245e+02 -3.81509e+01 9.82770e+05
2.99534e+02 -3.80081e+01 9.82770e+05
2.97804e+02 -3.78630e+01 9.82770e+05
2.96061e+02 -3.77166e+01 9.82770e+05
2.94290e+02 -3.75708e+01 9.82770e+05
2.92511e+02 -3.74249e+01 9.82770e+05
2.90742e+02 -3.72780e+01 9.82770e+05
2.89067e+02 -3.71346e+01 9.82770e+05
2.87427e+02 -3.69937e+01 9.82770e+05
2.85750e+02 -3.68568e+01 9.82770e+05
2.84048e+02 -3.67233e+01 9.82770e+05
2.82382e+02 -3.65887e+01 9.82770e+05
2.80700e+02 -3.64533e+01 9.82770e+05
2.79032e+02 -3.63172e+01 9.30757e+05
2.77415e+02 -3.77375e+01 9.30757e+05
2.56777e+02 -3.26064e+01 9.30757e+05
2.59449e+02 -3.24557e+01 9.30757e+05
2.58273e+02 -3.23090e+01 9.30757e+05
2.57128e+02 -3.21626e+01 9.30757e+05
2.55960e+02 -3.20141e+01 9.30757e+05
2.54773e+02 -3.18677e+01 9.30757e+05
2.53571e+02 -3.17218e+01 9.30757e+05
2.52380e+02 -3.15765e+01 9.30757e+05
2.51186e+02 -3.14286e+01 9.30757e+05
2.49982e+02 -3.12801e+01 9.30757e+05
2.48775e+02 -3.11306e+01 9.30757e+05
2.47560e+02 -3.09805e+01 9.30757e+05
2.46345e+02 -3.08299e+01 9.30757e+05
2.45120e+02 -3.06816e+01 9.30757e+05
2.43897e+02 -3.05340e+01 9.30757e+05
2.42744e+02 -3.03907e+01 9.30757e+05
2.41617e+02 -3.02471e+01 9.30757e+05
2.40499e+02 -3.01029e+01 9.30757e+05
2.39382e+02 -2.99582e+01 8.84219e+05
2.38267e+02 -3.14910e+01 8.84219e+05
2.06776e+02 -2.34821e+01 8.84219e+05
2.12911e+02 -2.33141e+01 8.84219e+05
2.12318e+02 -2.31491e+01 8.84219e+05
2.11664e+02 -2.29834e+01 8.84219e+05
2.10964e+02 -2.28164e+01 8.84219e+05
2.10225e+02 -2.26470e+01 8.84219e+05
2.09457e+02 -2.24747e+01 8.84219e+05
2.08665e+02 -2.22987e+01 8.84219e+05
2.07855e+02 -2.21202e+01 8.84219e+05
2.07031e+02 -2.19401e+01 8.84219e+05
2.06197e+02 -2.17583e+01 8.84219e+05
2.05352e+02 -2.15747e+01 8.84219e+05
2.04497e+02 -2.13894e+01 8.84219e+05
2.03637e+02 -2.12025e+01 8.84219e+05
2.02771e+02 -2.10138e+01 8.84219e+05
2.01904e+02 -2.08230e+01 8.84219e+05
2.01033e+02 -2.06300e+01 8.84219e+05
2.00160e+02 -2.04348e+01 8.84219e+05
1.99285e+02 -2.02373e+01 8.30153e+05
1.98411e+02 -2.14724e+01 8.30153e+05
1.76299e+02 -1.16307e+01 8.30153e+05
1.83488e+02 -1.14303e+01 8.30153e+05
1.83153e+02 -1.11695e+01 8.30153e+05
1.82649e+02 -1.08846e+01 8.30153e+05
1.82101e+02 -1.05832e+01 8.30153e+05
1.81496e+02 -1.02714e+01 8.30153e+05
1.80849e+02 -9.94687e+00 8.30153e+05
1.80206e+02 -9.60008e+00 8.30153e+05
1.79549e+02 -9.23236e+00 8.30153e+05
1.78892e+02 -8.84936e+00 8.30153e+05
1.78225e+02 -8.44942e+00 8.30153e+05
1.77559e+02 -8.02793e+00 8.30153e+05
1.76895e+02 -7.58324e+00 8.30153e+05
1.76229e+02 -7.11141e+00 8.30153e+05
1.75550e+02 -6.60173e+00 8.30153e+05
1.74891e+02 -6.00595e+00 8.30153e+05
1.74226e+02 -5.34332e+00 8.30153e+05
1.73546e+02 -4.59191e+00 8.30153e+05
1.72852e+02 -3.68063e+00 7.82246e+05
1.72162e+02 -7.07514e+00 7.82246e+05
1.23357e+02 2.19619e+01 7.82246e+05
1.32847e+02 2.17678e+01 7.82246e+05
1.33530e+02 2.17789e+01 7.82246e+05
1.33741e+02 2.18567e+01 7.82246e+05
1.33694e+02 2.19655e+01 7.82246e+05
1.33468e+02 2.20886e+01 7.82246e+05
1.33137e+02 2.22211e+01 7.82246e+05
1.32717e+02 2.23540e+01 7.82246e+05
1.32247e+02 2.24796e+01 7.82246e+05
1.31764e+02 2.25981e+01 7.82246e+05
1.31283e+02 2.27142e+01 7.82246e+05
1.30799e+02 2.28336e+01 7.82246e+05
1.30309e+02 2.29544e+01 7.82246e+05
1.29808e+02 2.30758e+01 7.82246e+05
1.29304e+02 2.31963e+01 7.82246e+05
1.28799e+02 2.33162e+01 7.82246e+05
1.28286e+02 2.34363e+01 7.82246e+05
1.27764e+02 2.35562e+01 7.82246e+05
1.27238e+02 2.36793e+01 7.38446e+05
1.26706e+02 2.42338e+01 7.38446e+05
