0.000000000000000000e+00 6.890950000000000000e+07 6.930860000000000000e+05
2.999999999999999889e-02 5.470820000000000000e+07 5.251340000000000000e+05
5.999999999999999778e-02 2.686260000000000000e+07 2.930410000000000000e+05
8.999999999999999667e-02 7.925210000000000000e+06 2.167000000000000000e+05
1.199999999999999956e-01 1.871130000000000000e+06 1.212640000000000000e+05
1.499999999999999944e-01 9.516490000000000000e+05 4.486530000000000291e+04
1.799999999999999933e-01 6.500130000000000000e+05 2.886779999999999927e+04
2.099999999999999922e-01 4.180830000000000000e+05 1.974459999999999854e+04
2.399999999999999911e-01 2.653540000000000000e+05 1.210089999999999964e+04
2.700000000000000178e-01 1.997180000000000000e+05 1.159229999999999927e+04
2.999999999999999889e-01 2.043050000000000000e+05 8.427319999999999709e+03
3.300000000000000155e-01 2.007110000000000000e+05 6.570590000000000146e+03
3.599999999999999867e-01 1.777470000000000000e+05 4.915590000000000146e+03
3.900000000000000133e-01 1.708160000000000000e+05 3.670829999999999927e+03
4.199999999999999845e-01 1.850760000000000000e+05 3.575849999999999909e+03
4.500000000000000111e-01 1.963880000000000000e+05 3.735780000000000200e+03
4.799999999999999822e-01 1.887400000000000000e+05 3.175300000000000182e+03
5.100000000000000089e-01 1.806650000000000000e+05 2.914599999999999909e+03
5.400000000000000355e-01 1.917650000000000000e+05 3.103440000000000055e+03
5.699999999999999512e-01 2.056040000000000000e+05 2.905110000000000127e+03
5.999999999999999778e-01 1.980400000000000000e+05 2.607889999999999873e+03
6.300000000000000044e-01 1.814640000000000000e+05 2.296809999999999945e+03
6.600000000000000311e-01 1.754950000000000000e+05 2.209699999999999818e+03
6.899999999999999467e-01 1.726550000000000000e+05 2.127760000000000218e+03
7.199999999999999734e-01 1.587840000000000000e+05 2.078260000000000218e+03
7.500000000000000000e-01 1.402070000000000000e+05 1.931640000000000100e+03
7.800000000000000266e-01 1.231470000000000000e+05 1.695670000000000073e+03
8.100000000000000533e-01 1.033800000000000000e+05 1.567200000000000045e+03
8.399999999999999689e-01 8.320539999999999418e+04 1.358839999999999918e+03
8.699999999999999956e-01 6.998389999999999418e+04 1.232259999999999991e+03
9.000000000000000222e-01 6.287200000000000000e+04 1.139450000000000045e+03
9.300000000000000488e-01 5.666059999999999854e+04 1.136609999999999900e+03
9.599999999999999645e-01 5.116130000000000291e+04 1.163940000000000055e+03
9.899999999999999911e-01 5.091940000000000146e+04 1.140480000000000018e+03
1.020000000000000018e+00 5.581330000000000291e+04 1.146259999999999991e+03
1.050000000000000044e+00 5.881790000000000146e+04 1.119089999999999918e+03
1.080000000000000071e+00 5.629480000000000291e+04 1.038420000000000073e+03
1.110000000000000098e+00 5.526250000000000000e+04 1.025220000000000027e+03
1.139999999999999902e+00 6.184790000000000146e+04 1.077720000000000027e+03
1.169999999999999929e+00 7.466630000000000291e+04 1.178309999999999945e+03
1.199999999999999956e+00 9.038980000000000291e+04 1.217960000000000036e+03
1.229999999999999982e+00 1.072060000000000000e+05 1.274119999999999891e+03
1.260000000000000009e+00 1.207350000000000000e+05 1.318519999999999982e+03
1.290000000000000036e+00 1.282320000000000000e+05 1.426079999999999927e+03
1.320000000000000062e+00 1.322840000000000000e+05 1.448380000000000109e+03
1.350000000000000089e+00 1.354810000000000000e+05 1.449210000000000036e+03
1.379999999999999893e+00 1.368650000000000000e+05 1.506920000000000073e+03
1.409999999999999920e+00 1.366100000000000000e+05 1.522700000000000045e+03
1.439999999999999947e+00 1.348280000000000000e+05 1.490619999999999891e+03
1.469999999999999973e+00 1.318620000000000000e+05 1.543349999999999909e+03
1.500000000000000000e+00 1.296450000000000000e+05 1.618339999999999918e+03
1.530000000000000027e+00 1.279180000000000000e+05 1.649289999999999964e+03
1.560000000000000053e+00 1.235420000000000000e+05 1.659759999999999991e+03
1.590000000000000080e+00 1.140870000000000000e+05 1.653180000000000064e+03
1.620000000000000107e+00 1.009500000000000000e+05 1.608599999999999909e+03
