0.000000000000000000e+00 2.500340000000000000e+07 3.087400000000000000e+05
2.000000000000000042e-02 2.304380000000000000e+07 2.783530000000000000e+05
4.000000000000000083e-02 1.815450000000000000e+07 2.179960000000000000e+05
5.999999999999999778e-02 1.246050000000000000e+07 1.629000000000000000e+05
8.000000000000000167e-02 7.656700000000000000e+06 1.394340000000000000e+05
1.000000000000000056e-01 4.313460000000000000e+06 1.246200000000000000e+05
1.199999999999999956e-01 2.254550000000000000e+06 9.628230000000000291e+04
1.400000000000000133e-01 1.119340000000000000e+06 6.914539999999999418e+04
1.600000000000000033e-01 5.754460000000000000e+05 4.965069999999999709e+04
1.799999999999999933e-01 3.464660000000000000e+05 3.361130000000000291e+04
2.000000000000000111e-01 2.493610000000000000e+05 1.904709999999999854e+04
2.200000000000000011e-01 2.019020000000000000e+05 1.189020000000000073e+04
2.399999999999999911e-01 1.748670000000000000e+05 8.459700000000000728e+03
2.600000000000000089e-01 1.545920000000000000e+05 6.266189999999999600e+03
2.800000000000000266e-01 1.380230000000000000e+05 5.887340000000000146e+03
2.999999999999999889e-01 1.283120000000000000e+05 5.781520000000000437e+03
3.200000000000000067e-01 1.248090000000000000e+05 4.930939999999999600e+03
3.400000000000000244e-01 1.233270000000000000e+05 3.889260000000000218e+03
3.599999999999999867e-01 1.223610000000000000e+05 3.103480000000000018e+03
3.800000000000000044e-01 1.227320000000000000e+05 2.716230000000000018e+03
4.000000000000000222e-01 1.237530000000000000e+05 2.506119999999999891e+03
4.199999999999999845e-01 1.233270000000000000e+05 2.393699999999999818e+03
4.400000000000000022e-01 1.204070000000000000e+05 2.380820000000000164e+03
4.600000000000000200e-01 1.156810000000000000e+05 2.199670000000000073e+03
4.799999999999999822e-01 1.113110000000000000e+05 2.021269999999999982e+03
5.000000000000000000e-01 1.103970000000000000e+05 1.836819999999999936e+03
5.200000000000000178e-01 1.117600000000000000e+05 1.810539999999999964e+03
5.400000000000000355e-01 1.176750000000000000e+05 1.695559999999999945e+03
5.600000000000000533e-01 1.256490000000000000e+05 1.752329999999999927e+03
5.799999999999999600e-01 1.304620000000000000e+05 1.729369999999999891e+03
5.999999999999999778e-01 1.301690000000000000e+05 1.753490000000000009e+03
6.199999999999999956e-01 1.251420000000000000e+05 1.539619999999999891e+03
6.400000000000000133e-01 1.166690000000000000e+05 1.412559999999999945e+03
6.600000000000000311e-01 1.064850000000000000e+05 1.337089999999999918e+03
6.800000000000000488e-01 9.670719999999999709e+04 1.284829999999999927e+03
6.999999999999999556e-01 8.857669999999999709e+04 1.253619999999999891e+03
7.199999999999999734e-01 8.135300000000000000e+04 1.250730000000000018e+03
7.399999999999999911e-01 7.434650000000000000e+04 1.320710000000000036e+03
7.600000000000000089e-01 6.812839999999999418e+04 1.233480000000000018e+03
7.800000000000000266e-01 6.328009999999999854e+04 1.113589999999999918e+03
8.000000000000000444e-01 6.036500000000000000e+04 9.788970000000000482e+02
8.199999999999999512e-01 5.886900000000000000e+04 9.562530000000000427e+02
8.399999999999999689e-01 5.799640000000000146e+04 9.505449999999999591e+02
8.599999999999999867e-01 5.710509999999999854e+04 9.440019999999999527e+02
8.800000000000000044e-01 5.514340000000000146e+04 9.172839999999999918e+02
9.000000000000000222e-01 5.255900000000000000e+04 8.649370000000000118e+02
9.200000000000000400e-01 4.950540000000000146e+04 8.193959999999999582e+02
9.399999999999999467e-01 4.791190000000000146e+04 7.694769999999999754e+02
9.599999999999999645e-01 4.782180000000000291e+04 7.610510000000000446e+02
9.799999999999999822e-01 4.812019999999999709e+04 7.725019999999999527e+02
1.000000000000000000e+00 4.814819999999999709e+04 7.913609999999999900e+02
1.020000000000000018e+00 4.771569999999999709e+04 7.880529999999999973e+02
1.040000000000000036e+00 4.796380000000000291e+04 7.905499999999999545e+02
1.060000000000000053e+00 4.929930000000000291e+04 8.074170000000000300e+02
1.080000000000000071e+00 5.121600000000000000e+04 8.580439999999999827e+02
1.100000000000000089e+00 5.340380000000000291e+04 9.140839999999999463e+02
1.120000000000000107e+00 5.638450000000000000e+04 8.928569999999999709e+02
1.139999999999999902e+00 6.103230000000000291e+04 9.182839999999999918e+02
1.159999999999999920e+00 6.653250000000000000e+04 9.394690000000000509e+02
1.179999999999999938e+00 7.214410000000000582e+04 9.274869999999999663e+02
1.199999999999999956e+00 7.776880000000000291e+04 9.030929999999999609e+02
1.219999999999999973e+00 8.437580000000000291e+04 9.197380000000000564e+02
1.239999999999999991e+00 9.058119999999999709e+04 9.770380000000000109e+02
1.260000000000000009e+00 9.584630000000000291e+04 1.023740000000000009e+03
1.280000000000000027e+00 1.004800000000000000e+05 1.105319999999999936e+03
1.300000000000000044e+00 1.054270000000000000e+05 1.172549999999999955e+03
1.320000000000000062e+00 1.095760000000000000e+05 1.185750000000000000e+03
1.340000000000000080e+00 1.127340000000000000e+05 1.159839999999999918e+03
1.360000000000000098e+00 1.153610000000000000e+05 1.107240000000000009e+03
1.379999999999999893e+00 1.180550000000000000e+05 1.086680000000000064e+03
1.399999999999999911e+00 1.193390000000000000e+05 1.130640000000000100e+03
1.419999999999999929e+00 1.192500000000000000e+05 1.103170000000000073e+03
1.439999999999999947e+00 1.188230000000000000e+05 1.086849999999999909e+03
1.459999999999999964e+00 1.186750000000000000e+05 1.118349999999999909e+03
1.479999999999999982e+00 1.179840000000000000e+05 1.115819999999999936e+03
1.500000000000000000e+00 1.173190000000000000e+05 1.131670000000000073e+03
1.520000000000000018e+00 1.175890000000000000e+05 1.119700000000000045e+03
1.540000000000000036e+00 1.186350000000000000e+05 1.126470000000000027e+03
1.560000000000000053e+00 1.194930000000000000e+05 1.134609999999999900e+03
1.580000000000000071e+00 1.197820000000000000e+05 1.141789999999999964e+03
1.600000000000000089e+00 1.196920000000000000e+05 1.144279999999999973e+03
1.620000000000000107e+00 1.178270000000000000e+05 1.137369999999999891e+03
1.639999999999999902e+00 1.150720000000000000e+05 1.165750000000000000e+03
1.659999999999999920e+00 1.122420000000000000e+05 1.153440000000000055e+03
1.679999999999999938e+00 1.097710000000000000e+05 1.139960000000000036e+03
1.699999999999999956e+00 1.069470000000000000e+05 1.143339999999999918e+03
1.719999999999999973e+00 1.041900000000000000e+05 1.152380000000000109e+03
1.739999999999999991e+00 1.021820000000000000e+05 1.154119999999999891e+03
1.760000000000000009e+00 1.001000000000000000e+05 1.160190000000000055e+03
1.780000000000000027e+00 9.694550000000000000e+04 1.171180000000000064e+03
1.800000000000000044e+00 9.309300000000000000e+04 1.180359999999999900e+03
1.820000000000000062e+00 8.933510000000000582e+04 1.173420000000000073e+03
1.840000000000000080e+00 8.625160000000000582e+04 1.158779999999999973e+03
1.860000000000000098e+00 8.388119999999999709e+04 1.131079999999999927e+03
1.879999999999999893e+00 8.211219999999999709e+04 1.101509999999999991e+03
1.899999999999999911e+00 8.105480000000000291e+04 1.103779999999999973e+03
1.919999999999999929e+00 8.004630000000000291e+04 1.117940000000000055e+03
1.939999999999999947e+00 7.878110000000000582e+04 1.139490000000000009e+03
1.959999999999999964e+00 7.699219999999999709e+04 1.129980000000000018e+03
1.979999999999999982e+00 7.534639999999999418e+04 1.115140000000000100e+03
2.000000000000000000e+00 7.273280000000000291e+04 1.118119999999999891e+03
